name,n_test_rf,mae_rf,n_test_dss,mae_dss,delta_rf_minus_dss,winner
Mattias Ekholm,6,0.10514458999115732,6,0.0013825235267480214,0.1037620664644093,DSS
Mattias Janmark,6,0.4908862356985946,6,0.5057290103286505,-0.0148427746300559,RF
Mattias Samuelsson,4,0.1587035659811235,4,0.006233354099094868,0.15247021188202864,DSS
Matty Beniers,6,0.24045202183495543,6,0.16942980388800302,0.0710222179469524,DSS
Matvei Michkov,6,0.28534354170157666,6,0.3386089354753494,-0.05326539377377276,RF
Mavrik Bourque,2,0.1128658354437467,2,0.0007889047265052795,0.11207693071724142,DSS
Max Domi,13,0.3123632846533705,13,0.23914816316503745,0.07321512148833303,DSS
Max Jones,2,0.10128396726486258,2,0.0014279894530773163,0.09985597781178526,DSS
Max Pacioretty,2,0.22740165742606355,2,0.012143801897764206,0.21525785552829935,DSS
Maxim Tsyplakov,8,0.22653070090901406,8,0.2557836500927806,-0.02925294918376653,RF
Michael Amadio,2,0.22825575629023898,2,0.017788618803024292,0.21046713748721468,DSS
Michael Bunting,6,0.3060921705525752,6,0.18438899206618467,0.12170317848639053,DSS
Michael Callahan,4,0.1099703683990257,4,0.0025216639041900635,0.10744870449483564,DSS
Michael Carcone,4,0.10707490135430464,4,0.0012105517089366913,0.10586434964536795,DSS
Michael Kesselring,2,0.2085789577827948,2,0.0019965097308158875,0.20658244805197892,DSS
Michael McCarron,2,0.28579453124088844,2,0.0012789703905582428,0.2845155608503302,DSS
Michael Rasmussen,9,0.1907522096342371,9,0.004878600852357017,0.18587360878188008,DSS
Mika Zibanejad,10,0.3886968584731412,10,0.29061395302414894,0.09808290544899229,DSS
Mikael Backlund,2,0.1012839672648626,2,0.0014483220875263214,0.09983564517733629,DSS
Mikael Granlund,4,0.34033369468039854,4,0.5277420878410339,-0.1874083931606354,RF
Mikael Pyyhtia,8,0.19575467186838552,8,0.1286883782595396,0.06706629360884592,DSS
Mike Hardman,2,0.4445489093890556,2,0.5087191201746464,-0.06417021078559076,RF
Mike Matheson,2,0.39500654160685644,2,0.05189986154437065,0.3431066800624858,DSS
Mike Reilly,2,0.11286583544374672,2,0.002366919070482254,0.11049891637326446,DSS
Mikey Anderson,4,0.23175807892256456,4,0.017748135142028332,0.21400994378053623,DSS
Mikey Eyssimont,2,0.22740165742606355,2,0.009443307295441628,0.21795835013062193,DSS
Mikhail Sergachev,2,0.19210567066128398,2,0.0936051607131958,0.09850050994808818,DSS
Mikko Rantanen,8,0.6076790945413668,8,0.7193577941507101,-0.11167869960934329,RF
Miles Wood,6,0.15168872018152998,6,0.16277165710926056,-0.011082936927730574,RF
Miro Heiskanen,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
Mitchell Chaffee,6,0.22342686009218296,6,0.1704319231212139,0.05299493697096905,DSS
Mitchell Marner,3,0.07051874203758941,3,0.061417182286580406,0.009101559751009007,DSS
Mitchell Stephens,2,0.1012839672648626,2,0.0026201829314231873,0.09866378433343942,DSS
Morgan Frost,4,0.5311119259056577,4,0.5105899963527918,0.020521929552865914,DSS
Morgan Geekie,8,0.39531330868059705,8,0.36717655323445797,0.028136755446139083,DSS
Morgan Rielly,7,0.7273808219011195,7,0.726674019226006,0.0007068026751134715,DSS
Moritz Seider,2,0.44454890938905567,2,0.5084032118320465,-0.06385430244299084,RF
Nate Bastian,2,0.10128396726486258,2,0.002149384468793869,0.09913458279606871,DSS
Nate Schmidt,9,0.225834119809717,9,0.2251580928762754,0.000676026933441598,DSS
Nathan Mayes,1,0.11286583544374663,1,0.0009569600224494934,0.11190887542129714,DSS
Nathan Pilling,1,0.11286583544374665,1,0.002918422222137451,0.1099474132216092,DSS
Nathan Walker,8,0.24869156169707482,8,0.252798440400511,-0.004106878703436206,RF
Neal Pionk,2,0.10707490135430466,2,0.008085252717137337,0.09898964863716732,DSS
Nic Dowd,4,0.497104532955279,4,0.5012035742402077,-0.004099041284928662,RF
Nicholas Robertson,3,0.11286583544374666,3,0.001084958513577779,0.11178087693016889,DSS
Nick Bjugstad,6,0.22342686009218296,6,0.17008904864390692,0.05333781144827604,DSS
Nick Blankenburg,1,0.001963654221857958,1,0.016143321990966797,-0.014179667769108839,RF
Nick Cousins,4,0.11286583544374668,4,0.0022535156458616257,0.11061231979788505,DSS
Nick DeSimone,5,0.10823308817219304,5,0.0013006597757339478,0.1069324283964591,DSS
Nick Foligno,4,0.33597528340755967,4,0.2597923679277301,0.07618291547982958,DSS
Nick Jensen,2,0.1012839672648626,2,0.002052243798971176,0.09923172346589143,DSS
Nick Paul,6,0.25812858202094274,6,0.025008824343482654,0.2331197576774601,DSS
Nick Perbix,2,0.44454890938905567,2,0.5090326219797134,-0.06448371259065777,RF
Nick Schmaltz,2,0.1057781130563843,2,0.0058917999267578125,0.09988631312962648,DSS
Nick Seeler,4,0.264198318582625,4,0.24829389993101358,0.015904418651611407,DSS
Nick Suzuki,2,0.08868155288802188,2,0.24822211265563965,-0.15954055976761777,RF
Nico Daws,2,0.1012839672648626,2,0.0023634955286979675,0.09892047173616464,DSS
Nico Hischier,4,0.22789710098468008,4,0.11711595021188259,0.11078115077279749,DSS
Nico Sturm,4,0.15291263189168147,4,0.005135190673172474,0.147777441218509,DSS
Nicolas Deslauriers,4,0.10707490135430467,4,0.0020263269543647766,0.10504857439993989,DSS
Nicolas Hague,4,0.1562351483684902,4,0.009259827435016632,0.14697532093347357,DSS
Nicolas Roy,2,0.1128658354437467,2,0.0006714276969432831,0.11219440774680342,DSS
Nikita Grebenkin,2,0.10707490135430467,2,0.002801373600959778,0.10427352775334489,DSS
Nikita Kucherov,2,0.10577811305638413,2,0.02648109197616577,0.07929702108021836,DSS
Niko Mikkola,2,0.49420906591055797,2,0.5008716247975826,-0.006662558887024661,RF
Nikolai Kovalenko,2,0.3080058634314625,2,0.017660653218626976,0.29034521021283555,DSS
Nikolas Matinpalo,2,0.10128396726486258,2,0.0013066120445728302,0.09997735522028975,DSS
Nils Hoglander,3,0.26180333965471186,3,0.3383344312508901,-0.07653109159617821,RF
Nils Lundkvist,9,0.1757284169080183,9,0.003041719396909078,0.1726866975111092,DSS
Noah Cates,2,0.1012839672648626,2,0.0017556287348270416,0.09952833853003556,DSS
Noah Philp,4,0.10707490135430463,4,0.001649538055062294,0.10542536329924233,DSS
Noel Acciari,14,0.1320011459577574,14,0.0033976627247674124,0.12860348323298998,DSS
Noel Fransen,1,0.11286583544374666,1,0.0003704652190208435,0.11249537022472582,DSS
Noel Gunler,2,0.1128658354437467,2,0.0005938783288002014,0.1122719571149465,DSS
Nolan Allan,9,0.35908356914379397,9,0.22853162926104334,0.13055193988275063,DSS
Olen Zellweger,4,0.11286583544374668,4,0.002818070352077484,0.11004776509166919,DSS
Oliver Bjorkstrand,4,0.36485727010060504,4,0.21991847082972527,0.14493879927087977,DSS
Oliver Kylington,4,0.23132623694248022,4,0.0011510681360960007,0.23017516880638422,DSS
Olivier Rodrigue,6,0.109005212717452,6,0.002787082145611445,0.10621813057184055,DSS
Olle Lycksell,5,0.3472365502997428,5,0.3988289572298527,-0.05159240693010986,RF
Olli Määttä,26,0.20758285255677655,26,0.08107435531341113,0.12650849724336544,DSS
Ondrej Becher,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Ondrej Palat,32,0.2549615413970717,32,0.1318855790887028,0.12307596230836892,DSS
Ondrej Pavel,1,0.10128396726486258,1,0.0033361613750457764,0.0979478058898168,DSS
Oscar Eklind,2,0.11286583544374668,2,0.0016444437205791473,0.11122139172316753,DSS
Oskar Back,20,0.2186359023553166,20,0.10281703732907772,0.11581886502623888,DSS
Oskar Sundqvist,22,0.3849567430786101,22,0.2320109676908363,0.15294577538777382,DSS
Owen Allard,1,0.1012839672648626,1,0.000462360680103302,0.1008216065847593,DSS
Owen Beckner,1,0.10128396726486263,1,0.000462360680103302,0.10082160658475933,DSS
Owen Pickering,6,0.08826392878034683,6,0.0015004463493824005,0.08676348243096443,DSS
Owen Power,43,0.45301222286164894,43,0.5049144331972266,-0.05190221033557768,RF
Owen Tippett,2,0.9442620699305332,2,1.0178045369684696,-0.07354246703793643,RF
Parker Kelly,59,0.28172913249305737,59,0.19084681179058754,0.09088232070246982,DSS
Parker Wotherspoon,36,0.10868349415692743,36,0.002759654281867875,0.10592383987505956,DSS
Pat Maroon,50,0.220214912972493,50,0.08416505068540574,0.13604986228708726,DSS
Patrick Brown,13,0.16440672125163516,13,0.07841265660065871,0.08599406465097645,DSS
Patrick Giles,9,0.13467580140484,9,0.0052105403608746,0.1294652610439654,DSS
Patrick Kane,27,0.5530872701117572,27,0.4985339765747388,0.05455329353701838,DSS
Patrick Thomas,1,0.11286583544374672,1,0.002918422222137451,0.10994741322160927,DSS
Patrik Laine,28,0.2775515786581484,28,0.1803840169949191,0.09716756166322929,DSS
Paul Cotter,30,0.2896187357890249,30,0.20763441001375516,0.08198432577526976,DSS
Pavel Buchnevich,16,0.3706552489043502,16,0.4324505408294499,-0.061795291925099693,RF
Pavel Dorofeyev,75,0.4079269683740272,75,0.3935005698601405,0.014426398513886718,DSS
Pavel Karnaukhov,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Pavel Kraskovsky,2,0.10707490135430463,2,0.0016389191150665283,0.1054359822392381,DSS
Pavel Mintyukov,52,0.2535033906979176,52,0.1573704179519644,0.0961329727459532,DSS
Pavel Zacha,4,0.47080356309258753,4,0.33358137495815754,0.13722218813443,DSS
Petr Mrazek,53,0.11205142100516781,53,0.002743168681297662,0.10930825232387015,DSS
Petr Sikora,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Peyton Krebs,72,0.33182315884951086,72,0.24172074368430507,0.09010241516520578,DSS
Pheonix Copley,8,0.10562716783194415,8,0.002501753158867359,0.10312541467307679,DSS
Phil Di Giuseppe,15,0.36461169422380885,15,0.27625894993543626,0.08835274428837259,DSS
Philip Broberg,55,0.28726982965941433,55,0.23429145887494088,0.052978370784473455,DSS
Philip Kemp,5,0.10823308817219308,5,0.002252931892871857,0.10598015627932122,DSS
Philip Tomasino,78,0.2988897810841142,78,0.24881574272727355,0.05007403835684063,DSS
Philip Waugh,1,0.10128396726486262,1,0.0033361613750457764,0.09794780588981684,DSS
Philipp Grubauer,44,0.10786457418468308,44,0.0026684257794510236,0.10519614840523206,DSS
Philipp Kurashev,28,0.30183917529339277,28,0.22192830020295723,0.07991087509043554,DSS
Philippe Myers,55,0.12994079669397565,55,0.020301040329716424,0.10963975636425922,DSS
Phillip Danault,65,0.40157805130200325,65,0.3296450833288523,0.07193296797315096,DSS
Pierre Engvall,37,0.14402120886548903,37,0.056059746424088605,0.08796146244140042,DSS
Pierre-Edouard Bellemare,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Pierre-Luc Dubois,55,0.33115873944065577,55,0.2642414282668721,0.06691731117378369,DSS
Pierre-Olivier Joseph,51,0.13193180852044772,51,0.021810887344911985,0.11012092117553574,DSS
Pius Suter,47,0.35505151719191946,47,0.2601449060788814,0.09490661111303805,DSS
Pontus Holmberg,63,0.264042255753376,63,0.16293390722028792,0.10110834853308806,DSS
Pyotr Kochetkov,52,0.16454510963076757,52,0.05954471015586303,0.10500039947490454,DSS
Quinn Hughes,104,0.3861654533723746,104,0.37277455850002855,0.01339089487234607,DSS
Quinn Hutson,3,0.10514458999115729,3,0.0014413123329480488,0.10370327765820925,DSS
Quinton Byfield,97,0.3916565344324896,97,0.3726572564121374,0.018999278020352173,DSS
Radek Faksa,60,0.22532280219827314,60,0.12180520910769702,0.10351759309057612,DSS
Radko Gudas,67,0.2102041426869811,67,0.0941802095899831,0.11602393309699799,DSS
Rafael Harvey-Pinard,3,0.109005212717452,3,0.0012511188785235088,0.10775409383892849,DSS
Raoul Boilard,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Raphael Lavoie,10,0.10591671453641623,10,0.002284742146730423,0.1036319723896858,DSS
Rasmus Andersson,41,0.2621044752144733,41,0.2238856595827312,0.038218815631742065,DSS
Rasmus Dahlin,30,0.4256150705712854,30,0.4415940313289563,-0.015978960757670913,RF
Rasmus Kupari,49,0.17346483855060935,49,0.06420956361962825,0.1092552749309811,DSS
Rasmus Ristolainen,74,0.18704871346370675,74,0.07185695456290567,0.11519175890080108,DSS
Rasmus Sandin,104,0.2936546901866633,104,0.20768082632611579,0.0859738638605475,DSS
Reese Johnson,10,0.10591671453641623,10,0.0023782931268215178,0.10353842140959471,DSS
Reese Laubach,1,0.11286583544374668,1,0.002918422222137451,0.10994741322160922,DSS
Reilly Smith,98,0.3550105933736856,98,0.317020803309825,0.03798979006386061,DSS
Rhett Parsons,2,0.11286583544374668,2,0.0006666071712970734,0.1121992282724496,DSS
Rickard Rakell,49,0.3612933606249488,49,0.34102288466327046,0.020270475961678358,DSS
Ridly Greig,54,0.39445937440197654,54,0.252705921108524,0.1417534532934525,DSS
Riley Nash,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Riley Patterson,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Riley Stillman,44,0.10681167707751181,44,0.002494315870783546,0.10431736120672827,DSS
Riley Tufte,24,0.10852263487666515,24,0.0025678249076008797,0.10595480996906427,DSS
Robbie Russo,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Robby Fabbri,64,0.27359923917377943,64,0.17792025982635096,0.09567897934742847,DSS
Robert Bortuzzo,29,0.14177252592039766,29,0.036677121602255724,0.10509540431814193,DSS
Robert Flinton,2,0.10128396726486262,2,0.0007027573883533478,0.10058120987650927,DSS
Robert Hagg,7,0.10624762505581294,7,0.0025506754006658283,0.10369694965514711,DSS
Robert Mastrosimone,1,0.10128396726486258,1,0.0033361613750457764,0.0979478058898168,DSS
Robert Thomas,102,0.43765150041001327,102,0.3690103899103169,0.06864111049969635,DSS
Roby Jarventie,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Rocco Grimaldi,4,0.10707490135430463,4,0.0010750219225883484,0.10599987943171628,DSS
Rodrigo Abols,24,0.24933121439122163,24,0.12905913405120373,0.1202720803400179,DSS
Roland McKeown,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Roman Bychkov,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Roman Josi,54,0.32338621430164066,54,0.298723130521399,0.02466308378024168,DSS
Roman Shokhrin,3,0.10514458999115729,3,0.0011609320839246113,0.10398365790723268,DSS
Ronan Seeley,4,0.10997036839902567,4,0.001451915130019188,0.10851845326900648,DSS
Roni Hirvonen,8,0.10997036839902569,8,0.0016175219789147377,0.10835284642011095,DSS
Roope Hintz,66,0.3928743900634073,66,0.3691379346066352,0.02373645545677211,DSS
Rory Kerins,5,0.46308675399469423,5,0.40254257023334505,0.06054418376134918,DSS
Ross Colton,38,0.2395897369450525,38,0.18324627452775052,0.05634346241730198,DSS
Ross Johnston,85,0.11638832642937326,85,0.014368288131321178,0.10202003829805208,DSS
Rushan Rafikov,2,0.11286583544374665,2,0.0006666071712970734,0.11219922827244957,DSS
Ruslan Gazizov,1,0.1012839672648626,1,0.00104609876871109,0.10023786849615152,DSS
Rutger McGroarty,26,0.3866494185335314,26,0.3234929438107289,0.0631564747228025,DSS
Ryan Carpenter,4,0.10707490135430464,4,0.0014028940349817276,0.10567200731932291,DSS
Ryan Chesley,1,0.1128658354437467,1,0.002918422222137451,0.10994741322160925,DSS
Ryan Donato,93,0.35849175300702585,93,0.31633892142644493,0.04215283158058092,DSS
Ryan Ellis,2,0.11286583544374668,2,0.0016444437205791473,0.11122139172316753,DSS
Ryan Graves,134,0.13518134953309166,134,0.03287859628004814,0.10230275325304353,DSS
Ryan Greene,4,0.10707490135430466,4,0.0014028940349817276,0.10567200731932293,DSS
Ryan Hartman,82,0.27672845840999016,82,0.21418721092546858,0.06254124748452158,DSS
Ryan Healey,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
Ryan Johnson,4,0.11286583544374665,4,0.0015603527426719666,0.11130548270107468,DSS
Ryan Leonard,18,0.1865375779669736,18,0.058920777299337916,0.12761680066763567,DSS
Ryan Lindgren,127,0.2669027259609804,127,0.17547109450294276,0.09143163145803765,DSS
Ryan Lomberg,133,0.19815395452011558,133,0.09411465460644629,0.1040392999136693,DSS
Ryan MacPherson,2,0.11286583544374668,2,0.0016444437205791473,0.11122139172316753,DSS
Ryan McCleary,1,0.10128396726486262,1,0.0033361613750457764,0.09794780588981684,DSS
Ryan McDonagh,101,0.27169676350318595,101,0.17404126442304932,0.09765549908013663,DSS
Ryan McGregor,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Ryan McLeod,96,0.40482225143113165,96,0.37398755018754554,0.030834701243586116,DSS
Ryan Nugent-Hopkins,98,0.32370747638869113,98,0.2864430940957094,0.037264382292981735,DSS
Ryan O'Reilly,80,0.3817282043032385,80,0.373839962342754,0.007888241960484488,DSS
Ryan Poehling,81,0.30531735188251935,81,0.22266256114766922,0.08265479073485013,DSS
Ryan Pulock,61,0.2984187196670143,61,0.18576766874213688,0.1126510509248774,DSS
Ryan Reaves,59,0.13949559927927246,59,0.03675275207576105,0.10274284720351141,DSS
Ryan Schmelzer,2,0.20454129651850028,2,0.010395083576440811,0.19414621294205947,DSS
Ryan Shea,141,0.14178598586553667,141,0.031337391822896105,0.11044859404264057,DSS
Ryan Strome,139,0.3222057683642164,139,0.25393847920161355,0.06826728916260283,DSS
Ryan Suter,138,0.21301363788061875,138,0.09773954085033873,0.11527409703028002,DSS
Ryan Suzuki,4,0.35188492540214095,4,0.25116046890616417,0.10072445649597678,DSS
Ryan Winterton,20,0.10707490135430464,20,0.0016690731048583985,0.10540582824944625,DSS
Ryder Donovan,2,0.11286583544374668,2,0.0011436380445957184,0.11172219739915096,DSS
Ryder Korczak,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Ryder Ritchie,2,0.10128396726486262,2,0.0018992610275745392,0.09938470623728808,DSS
Ryker Evans,90,0.22492085912444257,90,0.11111148020459546,0.1138093789198471,DSS
Sahil Panwar,3,0.10128396726486262,3,0.0016425475478172302,0.09964141971704539,DSS
Sam Alfano,1,0.11286583544374668,1,0.002918422222137451,0.10994741322160922,DSS
Sam Bennett,119,0.31402320611922285,119,0.29826701185157317,0.01575619426764968,DSS
Sam Carrick,85,0.20313491226581118,85,0.11902916825869504,0.08410574400711614,DSS
Sam Colangelo,48,0.24185585524825567,48,0.15073446991542974,0.09112138533282593,DSS
Sam Gagner,2,1.2914210422172052,2,1.5429681614041328,-0.2515471191869276,RF
Sam Houde,4,0.10707490135430467,4,0.00166233628988266,0.10541256506442201,DSS
Sam Lafferty,74,0.15806811054426187,74,0.043631439776839434,0.11443667076742244,DSS
Sam Malinski,81,0.2092870105617124,81,0.1027716631874626,0.1065153473742498,DSS
Sam McCue,3,0.109005212717452,3,0.001556458572546641,0.10744875414490536,DSS
Sam Montembeault,128,0.1125809726046109,128,0.01036949863191694,0.10221147397269396,DSS
Sam Morton,1,0.10128396726486262,1,0.0033361613750457764,0.09794780588981684,DSS
Sam Poulin,11,0.1539971978217598,11,0.0041512423618273306,0.14984595545993248,DSS
Sam Reinhart,114,0.43689174927107643,114,0.400148303787175,0.03674344548390146,DSS
Sam Rinzel,20,0.22212457683871306,20,0.2517191108316183,-0.029594533992905236,RF
Sam Sedley,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Sam Stange,4,0.10997036839902567,4,0.0014572404325008392,0.10851312796652483,DSS
Sam Steel,153,0.2966908068067614,153,0.19581001429678568,0.10088079250997573,DSS
Sam Stevens,2,0.10707490135430461,2,0.002146560698747635,0.10492834065555698,DSS
Sammy Blais,2,0.11286583544374672,2,0.0016444437205791473,0.11122139172316757,DSS
Samu Bau,2,0.10128396726486263,2,0.0018992610275745392,0.0993847062372881,DSS
Samu Salminen,2,0.10128396726486258,2,0.0018992610275745392,0.09938470623728804,DSS
Samu Tuomaala,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Samuel Bitten,2,0.11286583544374672,2,0.0016444437205791473,0.11122139172316757,DSS
Samuel Bolduc,2,0.11286583544374666,2,0.0016444437205791473,0.11122139172316751,DSS
Samuel Ersson,128,0.106622484628567,128,0.002711516688577831,0.10391096793998916,DSS
Samuel Girard,109,0.27999180880776886,109,0.17914642967762204,0.10084537913014682,DSS
Samuel Helenius,94,0.19371586211178818,94,0.08931245234735469,0.10440340976443349,DSS
Samuel Hlavaj,1,0.10128396726486262,1,0.0033361613750457764,0.09794780588981684,DSS
Samuel Honzek,13,0.10662944488588602,13,0.0020003771552672754,0.10462906773061875,DSS
Samuel Johannesson,1,0.10128396726486262,1,0.0033361613750457764,0.09794780588981684,DSS
Samuel Laberge,6,0.10514458999115732,6,0.001853389044602712,0.10329120094655461,DSS
Samuel Lipkin,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Samuel Mayer,4,0.1128658354437467,4,0.0013940408825874329,0.11147179456115927,DSS
Samuel Savoie,1,0.8871341645562534,1,0.9970815777778625,-0.10994741322160917,RF
Sandis Vilmanis,3,1.3020746020724117,3,1.3642563472191493,-0.06218174514673769,RF
Santeri Hatakka,6,0.10514458999115732,6,0.001853389044602712,0.10329120094655461,DSS
Santeri Sulku,2,0.11286583544374668,2,0.0016444437205791473,0.11122139172316753,DSS
Sawyer Boulton,1,0.11286583544374668,1,0.002918422222137451,0.10994741322160922,DSS
Scooter Brickley,3,0.10900521271745195,3,0.0011043945948282878,0.10790081812262366,DSS
Scott Harrington,2,0.11286583544374665,2,0.0016444437205791473,0.1112213917231675,DSS
Scott Laughton,139,0.29930569343690416,139,0.20994868842389086,0.0893570050130133,DSS
Scott Mayfield,127,0.1641509770253685,127,0.05864945121520147,0.10550152581016702,DSS
Scott Morrow,51,0.26086650702563396,51,0.16189591338237128,0.09897059364326269,DSS
Scott Perunovich,133,0.1618834003469908,133,0.055971780469767134,0.10591161987722367,DSS
Scott Sabourin,4,0.1128658354437467,4,0.0013940408825874329,0.11147179456115927,DSS
Scott Wedgewood,99,0.11754171504834762,99,0.01276390864090486,0.10477780640744276,DSS
Seamus Casey,25,0.2891430867587528,25,0.20587051451206206,0.08327257224669071,DSS
Sean Couturier,139,0.3351718276208226,139,0.26320594310653295,0.07196588451428965,DSS
Sean Durzi,47,0.28452332503651756,47,0.19642668946626338,0.08809663557025418,DSS
Sean Kuraly,127,0.2275054367295883,127,0.12249216886134598,0.10501326786824233,DSS
Sean Monahan,97,0.4778205718150441,97,0.4568019937147799,0.021018578100264196,DSS
Sean Walker,156,0.2143762774274351,156,0.09986719068808433,0.11450908673935076,DSS
Sebastian Aho,167,0.41495404392112545,167,0.36926213152215864,0.045691912398966805,DSS
Sebastian Bradshaw,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Sebastian Cossa,5,0.10360034090063944,5,0.001964767277240753,0.10163557362339869,DSS
Semyon Chistyakov,2,0.1128658354437467,2,0.0006666071712970734,0.11219922827244963,DSS
Semyon Kizimov,3,0.10900521271745199,3,0.001556458572546641,0.10744875414490535,DSS
Semyon Varlamov,46,0.10682312161128536,46,0.0025060228679491124,0.10431709874333625,DSS
Sergei Bobrovsky,157,0.10977229190023417,157,0.0027823334286926657,0.10698995847154151,DSS
Sergei Boikov,2,0.1012839672648626,2,0.0018992610275745392,0.09938470623728807,DSS
Seth Griffith,1,0.1012839672648626,1,0.0033361613750457764,0.09794780588981683,DSS
Seth Jarvis,127,0.3552412783023118,127,0.38069603982286193,-0.02545476152055015,RF
Seth Jones,122,0.35385432583267223,122,0.326243953809875,0.027610372022797258,DSS
Shai Buium,6,0.10900521271745196,6,0.0015000713368256886,0.10750514138062628,DSS
Shakir Mukhamadullin,70,0.18499585262346185,70,0.09099411139530796,0.0940017412281539,DSS
Shane Bowers,12,0.10610974567273097,12,0.002137585853536924,0.10397215981919405,DSS
Shane Lachance,3,0.10128396726486259,3,0.0016425475478172302,0.09964141971704536,DSS
Shane Pinto,160,0.3231844856442752,160,0.2747962204506621,0.04838826519361311,DSS
Shane Smith,4,0.1128658354437467,4,0.0013940408825874329,0.11147179456115927,DSS
Shane Wright,133,0.29350329358859034,133,0.24542559103522085,0.04807770255336949,DSS
Shayne Gostisbehere,151,0.33456765739996186,151,0.3321045458514169,0.0024631115485449495,DSS
Shea Theodore,153,0.3855610019594618,153,0.36371802791855695,0.02184297404090485,DSS
Shea Weber,2,0.10128396726486262,2,0.0018992610275745392,0.09938470623728808,DSS
Sheldon Dries,14,0.10790217765279635,14,0.001899354692016329,0.10600282296078002,DSS
Sidney Crosby,143,0.44442923130653816,143,0.3760844122071366,0.06834481909940154,DSS
Simon Benoit,159,0.17655099694959478,159,0.07224811175428096,0.10430288519531382,DSS
Simon Edvinsson,141,0.28243701195887283,141,0.16976212480283798,0.11267488715603485,DSS
Simon Forsmark,4,0.10707490135430464,4,0.0010750219225883484,0.10599987943171629,DSS
Simon Holmstrom,136,0.3557558789811778,136,0.3344966366010554,0.02125924238012239,DSS
Simon Lovsin,2,0.10707490135430466,2,0.0016389191150665283,0.10543598223923813,DSS
Simon Lundmark,4,0.3810603646460497,4,0.27645509503781796,0.10460526960823174,DSS
Simon Motew,2,0.10128396726486263,2,0.0018992610275745392,0.0993847062372881,DSS
Simon Nemec,84,0.17491887348648807,84,0.07462680171288195,0.10029207177360612,DSS
Simon Pinard,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Simon Robertsson,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
Simon Zether,1,0.10128396726486258,1,0.0033361613750457764,0.0979478058898168,DSS
Skyler Brind'amour,7,0.2059413816177791,7,0.1465147371803011,0.059426644437478,DSS
Sloan Stanick,4,0.11286583544374672,4,0.0013940408825874329,0.11147179456115928,DSS
Sonny Milano,24,0.10997036839902569,24,0.002305603896578153,0.10766476450244754,DSS
Spencer Knight,143,0.11873648752829435,143,0.009646618100521448,0.1090898694277729,DSS
Spencer Martin,34,0.10673425817257275,34,0.0025291241267148185,0.10420513404585793,DSS
Spencer Smallman,1,0.11286583544374665,1,0.002918422222137451,0.1099474132216092,DSS
Spencer Stastney,52,0.1535852877621242,52,0.04123305335927468,0.11235223440284953,DSS
Stanislav Yarovoi,5,0.10823308817219301,5,0.001443701982498169,0.10678938618969484,DSS
Stanislov Svozil,2,0.4502121152317441,2,0.501030221581459,-0.05081810634971495,RF
Stefan Matteau,4,0.10707490135430464,4,0.0014028940349817276,0.10567200731932291,DSS
Stefan Noesen,147,0.30889748992537425,147,0.2563300317242032,0.052567458201171036,DSS
Stepan Gorbunov,1,0.10128396726486258,1,0.0033361613750457764,0.0979478058898168,DSS
Stepan Zvyagin,1,0.10128396726486262,1,0.0033361613750457764,0.09794780588981684,DSS
Stephen Halliday,7,0.10790217765279633,7,0.001727006265095302,0.10617517138770104,DSS
Steven Lorentz,164,0.2170706115421275,164,0.11384745546412177,0.10322315607800574,DSS
Steven Santini,10,0.22562483117481597,10,0.10479241795837879,0.12083241321643717,DSS
Steven Stamkos,143,0.3490035730929625,143,0.33618808918065957,0.012815483912302916,DSS
Stevie Leskovar,1,0.10128396726486262,1,0.000462360680103302,0.10082160658475932,DSS
Stuart Skinner,162,0.10707490135430466,162,0.0026672034075966586,0.104407697946708,DSS
Sutter Muzzatti,3,0.10900521271745196,3,0.001556458572546641,0.10744875414490532,DSS
T.J. Brodie,98,0.1795163103499225,98,0.06443790042278719,0.1150784099271353,DSS
T.J. Oshie,2,0.1128658354437467,2,0.0016444437205791473,0.11122139172316756,DSS
