name,n_test,mae
Matt Boldy,34,0.7002634801526065
Matt Duchene,35,0.400142344275301
Matt Dumba,33,0.24505113312933444
Matt Grzelcyk,33,0.3662518902776441
Matt Kiersted,3,0.3357599735542102
Matt Martin,26,0.17082076970979101
Matt Murray,6,0.08319502370102594
Matt Nieto,21,0.21372464999358948
Matt Rempe,23,0.3125511500192193
Matt Roy,34,0.28438741466724465
Matt Tomkins,2,0.08725877414790771
Matt Villalta,4,0.08116314847758506
Matthew Coronato,30,0.5378077318027881
Matthew Highmore,20,0.2703995810679826
Matthew Kessel,23,0.1896985696417021
Matthew Knies,35,0.5878432180091485
Matthew Poitras,13,0.1987196939271937
Matthew Robertson,4,0.08421096131274639
Matthew Savoie,5,0.27377268739998273
Matthew Stienburg,4,0.08116314847758506
Matthew Tkachuk,28,0.366915945686757
Matthew Wood,5,0.2812521164373439
Mattias Ekholm,36,0.18009624408844827
Mattias Janmark,36,0.32842338607232446
Mattias Samuelsson,27,0.2647603357589455
Matty Beniers,31,0.3831741756009219
Matvei Michkov,32,0.43291073408916825
Matyas Sapovaliv,3,0.08116314847758506
Maveric Lamoureux,7,0.1921293330454867
Mavrik Bourque,34,0.22772435232377666
Max Domi,33,0.34114389280322344
Max Jones,20,0.1849935180507858
Max Pacioretty,21,0.4719596164544577
Max Plante,2,0.08116314847758506
Max Sasson,16,0.3158145561009521
Max Willman,2,0.08725877414790773
Maxence Guenette,2,0.08116314847758506
Maxim Tsyplakov,31,0.36945129124894804
Maximilian Kilpinen,2,0.08116314847758506
Maxwell Crozier,4,0.08421096131274639
Michael Amadio,32,0.3365994046244903
Michael Brandsegg-Nygard,2,0.18079175816864157
Michael Bunting,32,0.40890059785805905
Michael Callahan,11,0.19944093914853525
Michael Carcone,32,0.26099784721485
Michael Emerson,1,0.08116314847758506
Michael Kesselring,32,0.32390637515378157
Michael McCarron,31,0.25681361687698384
Michael Milne,3,0.08725877414790771
Michael Pezzetta,34,0.08403167820479572
Michael Rasmussen,32,0.24322026233565816
Michael Sgarbossa,3,0.6699932813736199
Mika Zibanejad,31,0.5752656246510619
Mikael Backlund,32,0.400047614888275
Mikael Granlund,37,0.447132013649317
Mikael Pyyhtia,22,0.2657459599728175
Mike Hardman,4,0.21525932564185313
Mike Matheson,34,0.24049686527226588
Mike Reilly,15,0.14948497130959068
Mikey Anderson,34,0.21062272018032874
Mikey Eyssimont,30,0.26908635918453716
Mikhail Sergachev,32,0.5289639256547825
Mikko Kokkonen,3,0.08116314847758506
Mikko Rantanen,36,0.6856643507956015
Miles Wood,22,0.25071866157284606
Miro Heiskanen,20,0.47487251449835644
Mitchell Chaffee,33,0.18847787231567198
Mitchell Marner,36,0.6588579291875445
Mitchell Stephens,11,0.2710487412481328
Morgan Barron,33,0.2488160019871152
Morgan Frost,33,0.3788621624772108
Morgan Geekie,32,0.6437518735555945
Morgan Rielly,36,0.45275739681228266
Moritz Seider,32,0.448642401896147
Nate Bastian,31,0.2819292678795113
Nate Clurman,3,0.08319502370102594
Nate Danielson,2,0.08116314847758506
Nate Schmidt,36,0.2783377815565792
Nathan Legare,4,0.08421096131274639
Nathan MacKinnon,34,0.624565707368555
Nathan Walker,35,0.2677749897524943
Nazem Kadri,32,0.5717238767855155
Neal Pionk,36,0.26367573867213495
Nic Dowd,35,0.20253607134413149
Nicholas Robertson,36,0.20972844792940137
Nick Abruzzese,3,0.08116314847758506
Nick Bjugstad,27,0.21390805428969412
Nick Blankenburg,24,0.31603639084160073
Nick Cousins,25,0.19244372344113836
Nick DeSimone,24,0.31242848987147115
Nick Foligno,32,0.39242742791213947
Nick Jensen,34,0.17409303066168824
Nick Leddy,17,0.30912148335049944
Nick Paul,33,0.4068072415256255
Nick Perbix,33,0.1889942460769747
Nick Schmaltz,32,0.45632831982586347
Nick Seeler,30,0.18965322627716155
Nick Suzuki,34,0.5746046876800296
Nico Daws,6,0.08522689892446683
Nico Hischier,33,0.4138613668482875
Nico Sturm,32,0.1739133839100201
Nicolas Aube-Kubel,21,0.179738469111239
Nicolas Deslauriers,21,0.23633532182827474
Nicolas Hague,33,0.25958403533679736
Nicolas Roy,33,0.4105558958525149
Nikita Alexandrov,2,0.08116314847758506
Nikita Artamonov,1,0.08116314847758506
Nikita Chibrikov,3,0.25089294295304615
Nikita Grebenkin,6,0.08319502370102594
Nikita Guslistov,1,0.08116314847758506
Nikita Kucherov,33,0.6142790376876459
Nikita Nesterenko,12,0.20560787994414653
Nikita Prishchepov,5,0.08116314847758506
Nikita Tolopilo,2,0.08725877414790771
Nikita Zadorov,32,0.26139113401703157
Niko Mikkola,36,0.15896301263055496
Nikolai Kovalenko,27,0.2180994706539724
Nikolaj Ehlers,33,0.4421686210367565
Nikolas Matinpalo,22,0.2225092215814085
Nils Aman,16,0.26379357287791155
Nils Hoglander,32,0.335006515966611
Nils Lundkvist,19,0.26595633272653973
Nino Niederreiter,36,0.42907383085225903
Noah Cates,32,0.4339819151050375
Noah Dobson,28,0.4108845735263119
Noah Gregor,28,0.3348221745523944
Noah Hanifin,36,0.4253985174793
Noah Juulsen,20,0.08421096131274637
Noah Ostlund,3,0.08725877414790771
Noah Philp,10,0.2919089914749802
Noel Acciari,33,0.23869286047531538
Noel Fransen,1,0.08116314847758506
Noel Gunler,1,0.08116314847758506
Nolan Allan,24,0.25020981798943837
Nolan Foote,9,0.1950806345850343
Olen Zellweger,32,0.2683895913872875
Oliver Bjorkstrand,34,0.30969901977728004
Oliver Ekman-Larsson,36,0.2971328054132624
Oliver Kapanen,11,0.3225085285766338
Oliver Kylington,26,0.29891757273819775
Oliver Moore,4,0.6199073059836187
Oliver Wahlstrom,22,0.27857979765873925
Olivier Rodrigue,7,0.08464636314634087
Olle Lycksell,12,0.3824705792398329
Olli Määttä,32,0.2588045350934026
Ondrej Becher,2,0.08116314847758506
Ondrej Palat,34,0.2418738002121773
Oscar Dansk,1,0.08725877414790771
Oskar Back,21,0.30400618170072824
Oskar Bäck,15,0.2537982747568328
Oskar Sundqvist,32,0.25100483681424535
Oskar Vuollet,1,0.08116314847758506
Owen Beck,5,0.271248430634462
Owen Mehlenbacher,2,0.08116314847758507
Owen Pickering,12,0.33497094759572593
Owen Power,32,0.2948577530562204
Owen Sillinger,2,0.08725877414790771
Owen Tippett,32,0.35544770957589383
Ozzy Wiesblatt,2,0.45941842576120745
Parker Ford,3,0.6662719016692306
Parker Kelly,34,0.18663129006071347
Parker Wotherspoon,32,0.2840786094760439
Pat Maroon,32,0.298627514488528
Patrick Brown,9,0.30300102254257955
Patrick Giles,9,0.1943555614564475
Patrick Kane,31,0.5004756652408405
Patrik Koch,2,0.08725877414790771
Patrik Laine,25,0.2808387161950955
Paul Cotter,34,0.21726850360232697
Pavel Buchnevich,34,0.5903939166062931
Pavel Dorofeyev,36,0.3755078629429438
Pavel Mintyukov,32,0.20531675196753138
Pavel Zacha,32,0.3604703696933339
Petr Mrazek,30,0.11487590406050542
Peyton Krebs,32,0.33325041756185103
Pheonix Copley,3,0.08725877414790771
Phil Di Giuseppe,9,0.31969625061224183
Philip Broberg,32,0.2437853515515064
Philip Kemp,3,0.08725877414790771
Philip Tomasino,31,0.27130037750955976
Philipp Grubauer,28,0.08334015764555745
Philipp Kurashev,32,0.3597516509849118
Philippe Myers,35,0.21449330320086046
Phillip Danault,34,0.5261765532151449
Pierre Engvall,28,0.26803440310156645
Pierre-Luc Dubois,35,0.4245842134098821
Pierre-Olivier Joseph,25,0.21840939054031597
Pius Suter,32,0.48841897200691986
Pontus Holmberg,36,0.3105999844976925
Pyotr Kochetkov,35,0.17375426223749182
Quinn Hughes,32,0.3989252660344681
Quinton Byfield,34,0.580249578099054
Radek Faksa,34,0.2857406418762646
Radko Gudas,32,0.2841822947953899
Rafael Harvey-Pinard,2,0.08725877414790771
Raphael Lavoie,8,0.08421096131274639
Rasmus Andersson,32,0.3201312065605644
Rasmus Asplund,4,0.08421096131274639
Rasmus Dahlin,30,0.5543709830116959
Rasmus Kupari,36,0.2759369804342284
Rasmus Ristolainen,32,0.29938880726893474
Rasmus Sandin,35,0.26337806240749784
Redmond Savage,2,0.08116314847758506
Reese Johnson,5,0.08238227361164958
Reilly Smith,35,0.42064258811267957
Rickard Rakell,33,0.46583538586190976
Ridly Greig,34,0.40986104189718603
Riley Duran,1,0.08116314847758506
Riley Stillman,13,0.08397651417158013
Riley Tufte,6,0.08522689892446683
Robby Fabbri,18,0.3822787427435548
Robert Bortuzzo,18,0.1961426624942621
Robert Hagg,4,0.08116314847758506
Robert Thomas,30,0.6434248308866698
Rocco Grimaldi,1,0.08116314847758506
Rodrigo Abols,10,0.2804520890423133
Roman Josi,23,0.20904814857840445
Roman Shokhrin,1,0.08116314847758506
Ronan Seeley,2,0.08116314847758506
Roni Hirvonen,3,0.08116314847758505
Roope Hintz,35,0.43373084448718047
Rory Kerins,3,0.19138794434456174
Ross Colton,28,0.1676099480096092
Ross Johnston,32,0.16031591225247965
Rutger McGroarty,6,0.1892255642953247
Ryan Donato,33,0.6091137697224482
Ryan Graves,33,0.2009598646210225
Ryan Greene,2,0.08116314847758506
Ryan Hartman,34,0.40840109880971187
Ryan Johnson,3,0.08319502370102594
Ryan Leonard,8,0.3290993422613836
Ryan Lindgren,30,0.30357218771434447
Ryan Lomberg,32,0.30512779152266184
Ryan McDonagh,33,0.3832634426268359
Ryan McLeod,31,0.5745436668589583
Ryan Nugent-Hopkins,36,0.4755041261216659
Ryan O'Reilly,32,0.4884368208143623
Ryan Poehling,28,0.5319087075172872
Ryan Pulock,29,0.2928435714495514
Ryan Reaves,28,0.18057113944312936
Ryan Shea,33,0.202647090143216
Ryan Strome,32,0.3642541580106427
Ryan Suter,34,0.2592284177274305
Ryan Suzuki,2,0.20580097267584618
Ryan Winterton,6,0.24268703519130355
Ryker Evans,31,0.1716044944849477
Sam Bennett,36,0.4999340195923231
Sam Carrick,31,0.13541053277331
Sam Colangelo,17,0.34646734938919205
Sam Gagner,2,1.3184714517193417
Sam Lafferty,29,0.2785978775270758
Sam Malinski,34,0.2841608930350557
Sam Montembeault,34,0.11198539616904234
Sam Poulin,4,0.3312743584272836
Sam Reinhart,36,0.47264050596781626
Sam Rinzel,4,0.27501675700861783
Sam Stange,2,0.08116314847758507
Sam Steel,35,0.327655983060952
Samuel Ersson,29,0.08347528235253504
Samuel Girard,34,0.31572298284607614
Samuel Helenius,23,0.37266151779779244
Samuel Honzek,3,0.08319502370102594
Samuel Laberge,2,0.08725877414790771
Santeri Hatakka,2,0.08725877414790771
Scott Laughton,36,0.2412724942878882
Scott Mayfield,31,0.2900018597400887
Scott Morrow,12,0.2180421936988732
Scott Perunovich,32,0.3022120471637523
Scott Wedgewood,33,0.1137092812148464
Seamus Casey,11,0.152261089590389
Sean Couturier,32,0.5787636045988229
Sean Durzi,13,0.3789994827385338
Sean Kuraly,32,0.2166261790605317
Sean Monahan,22,0.584406965310385
Sean Walker,36,0.2741486727548692
Sebastian Aho,39,0.4314104346713522
Sebastian Cossa,3,0.08522689892446683
Semyon Varlamov,12,0.08624283653618726
Sergei Bobrovsky,36,0.1116624498810283
Seth Jarvis,34,0.5557333730609518
Seth Jones,29,0.41688784911137233
Shai Buium,2,0.08116314847758506
Shakir Mukhamadullin,18,0.2365451259540363
Shane Bowers,3,0.08522689892446683
Shane Pinto,34,0.5220927465596081
Shane Wright,31,0.4642983068303463
Shayne Gostisbehere,34,0.48612188787664035
Shea Theodore,34,0.3052534476617847
Sheldon Dries,3,0.08522689892446683
Sidney Crosby,33,0.704133008603446
Simon Benoit,36,0.29505249866617317
Simon Edvinsson,32,0.3067717276051525
Simon Forsmark,1,0.08116314847758506
Simon Holmstrom,30,0.38961797792518016
Simon Lundmark,1,0.998815705007692
Simon Nemec,19,0.3024465063711686
Skyler Brind'amour,2,0.46001057325736144
Sonny Milano,6,0.08725877414790771
Spencer Knight,32,0.1460179599717159
Spencer Martin,7,0.08551716681352982
Spencer Stastney,12,0.33181914403436674
Stanislav Yarovoi,1,0.08116314847758506
Stefan Noesen,34,0.4153270375220978
Stephen Halliday,2,0.08116314847758506
Steven Lorentz,36,0.2215489677301654
Steven Santini,2,0.18079175816864163
Steven Stamkos,32,0.48468431031414877
Stuart Skinner,36,0.08353366957159944
T.J. Brodie,22,0.22281867545881792
T.J. Tynan,5,0.2812521164373439
TJ Brodie,11,0.17381421659546875
Tage Thompson,30,0.35796446118938885
Tanner Jeannot,34,0.35359023809279094
Tanner Laczynski,7,0.08377555947915193
Tanner Pearson,35,0.2292280129562818
Taylor Hall,36,0.45548879436134776
Taylor Raddysh,35,0.19627063991636587
Teddy Blueger,32,0.25844583943832633
Teuvo Teravainen,32,0.34309223048939036
Thatcher Demko,17,0.08546594306840104
Thomas Bordeleau,2,0.08725877414790773
Thomas Chabot,34,0.4506405998119032
Thomas Harley,35,0.5396104938796183
Tim Gettinger,2,0.08116314847758506
Tim Stützle,34,0.4918847588970773
Timo Meier,34,0.5349359202478944
Timothy Liljegren,32,0.3582671930261108
Timur Kol,1,0.08116314847758506
Timur Mukhanov,1,0.08116314847758506
Tobias Bjornfot,7,0.08551716681352982
Tom Wilson,35,0.3647695311070948
Tomas Hertl,36,0.36418488861312226
Tomas Tatar,34,0.25032534085253433
Tommy Novak,31,0.11462892255375745
Tomás Nosek,31,0.2963408331396205
Tony DeAngelo,14,0.3544658038584062
Topi Niemela,3,0.08116314847758506
Topias Vilen,3,0.08319502370102594
Tory Dello,2,0.08116314847758506
Travis Boyd,5,0.08482052387977865
Travis Dermott,23,0.1246249505921035
Travis Hamonic,30,0.2691605400914945
Travis Konecny,32,0.3967997878685855
Travis Mitchell,1,0.08116314847758506
Travis Sanheim,32,0.19458485210611853
Trent Frederic,31,0.2433774536297358
Trent Miner,4,0.08116314847758506
Trevor Lewis,29,0.3204365181091531
Trevor Moore,34,0.36430412800299666
Trevor Zegras,23,0.35427051319949776
Trevor van Riemsdyk,35,0.15654520910091158
Tristan Jarry,24,0.12515212778252907
Tristan Lennox,1,0.08116314847758506
Tristan Luneau,5,0.2712484306344621
Troy Stecher,36,0.24293099778565988
Troy Terry,32,0.4881225312832871
Ty Dellandrea,30,0.31170900152849096
Ty Emberson,36,0.28482368936444824
Ty Mueller,1,0.08725877414790771
Ty Smith,12,0.41491154021003
Tye Felhaber,3,0.08116314847758506
Tye Kartye,30,0.3351548920535738
Tyler Bertuzzi,32,0.518950070906617
Tyler Boucher,2,0.9590412945085327
Tyler Johnson,8,0.3024545160649591
Tyler Kleven,34,0.29268348173526265
Tyler Motte,32,0.3037953149101764
Tyler Myers,32,0.19940228513454977
Tyler Seguin,14,0.3526854242010506
Tyler Toffoli,32,0.5079974472112314
Tyler Tucker,22,0.31332776658579325
Tyson Barrie,20,0.19771805607945284
Tyson Foerster,32,0.494596354390574
Tyson Jost,27,0.2886009926876043
Tyson Kozak,13,0.2602920876074966
Ukko-Pekka Luukkonen,32,0.11509388595206353
Urho Vaakanainen,29,0.4212350682336981
Uvis Balinskis,36,0.2565618468872324
Valeri Nichushkin,25,0.45441152626951437
Valtteri Puustinen,11,0.2654403797504683
Vasily Podkolzin,36,0.267957069641478
Vasily Ponomarev,4,0.08725877414790771
Victor Hedman,33,0.4852273792289616
Victor Mancini,20,0.2413413304656608
Victor Olofsson,30,0.2903286327476287
Viktor Arvidsson,32,0.3521629799296968
Ville Heinola,28,0.11994113416270329
Ville Husso,14,0.08377555947915191
Ville Koivunen,4,0.41703974554233286
Vince Dunn,25,0.4228884235954892
Vincent Desharnais,32,0.1714342646413625
Vincent Trocheck,31,0.6034896815497409
Vinni Lettieri,12,0.2941253444512096
Vinnie Hinostroza,19,0.1179014996748147
Vitek Vanecek,29,0.11839376825389503
Vladimir Grudinin,1,0.08116314847758506
Vladimir Tarasenko,32,0.38116447299594675
Vladislav Gavrikov,34,0.35579416772419376
Vladislav Kolyachonok,32,0.2691655399746399
Vladislav Namestnikov,36,0.3295049041115256
Walker Duehr,13,0.24233754683399322
Warren Foegele,34,0.4007325450188088
Will Borgen,32,0.24395766274443026
Will Cuylle,31,0.45741034176717116
William Carrier,36,0.25027743669587665
William Eklund,32,0.42630855507462306
William Karlsson,25,0.4767000104463747
William Lagesson,20,0.1474350584806722
William Nylander,36,0.5747399212697326
William Smith,32,0.39976805348725086
William Villeneuve,3,0.08116314847758506
William Wallinder,2,0.20580097267584618
Wyatt Johnston,35,0.4337145464247875
Wyatt Kaiser,26,0.27848909194687416
Yakov Trenin,33,0.3017543027795977
Yaniv Perets,2,0.08116314847758507
Yanni Gourde,26,0.40272272976280693
Yaroslav Askarov,10,0.08482052387977865
Yegor Chinakhov,20,0.12207708131462525
Yegor Sharangovich,29,0.406421301030173
Zac Jones,30,0.27960323410625504
Zach Aston-Reese,22,0.24406510410140544
Zach Benson,31,0.30533678429883293
Zach Bogosian,34,0.23212749909312427
Zach Hyman,36,0.4746732937410678
Zach Werenski,32,0.606609070717516
Zach Whitecloud,36,0.28111426364945596
Zachary Aston-Reese,11,0.20854379586780353
Zachary Bolduc,34,0.3108140820533996
Zachary L'Heureux,25,0.17651942613544605
Zack MacEwen,11,0.3701700079075943
Zack Ostapchuk,23,0.26640356383774916
Zakary Lavoie,1,0.08116314847758507
Zayne Parekh,2,0.46001057325736144
Zeev Buium,3,0.13745206928568066
Zemgus Girgensons,33,0.16833107539361136
