name,n_test,mae
Mason Morelli,2,0.0006719231605529785
Mason Shaw,5,0.0007541239261627197
Matej Blumel,5,0.2004585862159729
Mathew Barzal,14,0.5596928319760731
Mathieu Joseph,35,0.26146726054804664
Mathieu Olivier,32,0.37778281746432185
Matias Maccelli,32,0.17995036114007235
Mats Zuccarello,29,0.4083607058072912
Matt Benning,10,0.0005603000521659851
Matt Boldy,34,0.5412750081980929
Matt Duchene,35,0.39707424896103993
Matt Dumba,33,0.21324528482827274
Matt Grzelcyk,33,0.4286963777108626
Matt Kiersted,3,0.33434394001960754
Matt Martin,26,0.07812617719173431
Matt Murray,6,0.0007468511660893758
Matt Nieto,21,0.14337274432182312
Matt Rempe,23,0.30658856876518414
Matt Roy,34,0.18252498459290056
Matt Tomkins,2,0.0007103979587554932
Matt Villalta,4,0.0007155910134315491
Matthew Coronato,30,0.531129729996125
Matthew Highmore,20,0.20088489428162576
Matthew Kessel,23,0.13101596158483755
Matthew Knies,35,0.47648270215306965
Matthew Poitras,13,0.005605447750825148
Matthew Robertson,4,0.0009331889450550079
Matthew Savoie,5,0.20296001732349395
Matthew Stienburg,4,0.0006748102605342865
Matthew Tkachuk,28,0.32159685370113167
Matthew Wood,5,0.20061032474040985
Mattias Ekholm,36,0.08710666414764193
Mattias Janmark,36,0.19914814084768295
Mattias Samuelsson,27,0.22794504380888408
Matty Beniers,31,0.4910941073490727
Matvei Michkov,32,0.45423653768375516
Matyas Sapovaliv,3,0.0008666266997655233
Maveric Lamoureux,7,0.0014805751187460764
Mavrik Bourque,34,0.0894564604934524
Max Domi,33,0.3358033240744562
Max Jones,20,0.10105818957090378
Max Pacioretty,21,0.4346695254955973
Max Plante,2,0.0009875372052192688
Max Sasson,16,0.25320593919605017
Max Willman,2,0.001150086522102356
Maxence Guenette,2,0.0008958950638771057
Maxim Tsyplakov,31,0.326375963707124
Maximilian Kilpinen,2,0.0009875372052192688
Maxwell Crozier,4,0.001284237951040268
Michael Amadio,32,0.3151457393541932
Michael Brandsegg-Nygard,2,0.00032151490449905396
Michael Bunting,32,0.4706262487452477
Michael Callahan,11,0.09187385575337843
Michael Carcone,32,0.15883176354691386
Michael Emerson,1,0.001263052225112915
Michael Kesselring,32,0.2442137231118977
Michael McCarron,31,0.16225261986255646
Michael Milne,3,0.0009588897228240967
Michael Pezzetta,34,0.0008940749308642219
Michael Rasmussen,32,0.15896019712090492
Michael Sgarbossa,3,0.6714251389106115
Mika Zibanejad,31,0.5659056654380213
Mikael Backlund,32,0.4120611574035138
Mikael Granlund,37,0.3981507831328624
Mikael Pyyhtia,22,0.2287411161444404
Mike Hardman,4,0.0024763084948062897
Mike Matheson,34,0.1514262454036404
Mike Reilly,15,0.06767217020193736
Mikey Anderson,34,0.17744637105394812
Mikey Eyssimont,30,0.20089993476867676
Mikhail Sergachev,32,0.47281985310837626
Mikko Kokkonen,3,0.0009982983271280925
Mikko Rantanen,36,0.6795826285249658
Miles Wood,22,0.22728587957945737
Miro Heiskanen,20,0.6036430396139622
Mitchell Chaffee,33,0.06196879753560731
Mitchell Marner,36,0.6162819233205583
Mitchell Stephens,11,0.18274891647425565
Morgan Barron,33,0.15271111555171735
Morgan Frost,33,0.36815935599081445
Morgan Geekie,32,0.692182895494625
Morgan Rielly,36,0.5856841165158484
Moritz Seider,32,0.40788756706751883
Nate Bastian,31,0.22937540998381953
Nate Clurman,3,0.0012582043806711833
Nate Danielson,2,0.0009875372052192688
Nate Schmidt,36,0.19543489234315026
Nathan Legare,4,0.0008999407291412354
Nathan MacKinnon,34,0.5461305695421556
Nathan Walker,35,0.2296100799526487
Nazem Kadri,32,0.5371208467986435
Neal Pionk,36,0.2860018027325471
Nic Dowd,35,0.15072172582149507
Nicholas Robertson,36,0.11659691337909964
Nick Abruzzese,3,0.0009982983271280925
Nick Bjugstad,27,0.15180632913554157
Nick Blankenburg,24,0.2507829150805871
Nick Cousins,25,0.12178990781307221
Nick DeSimone,24,0.20989860345919928
Nick Foligno,32,0.37727625318802893
Nick Jensen,34,0.06125114989631316
Nick Leddy,17,0.2370032466509763
Nick Paul,33,0.36809039454568515
Nick Perbix,33,0.15245058771335718
Nick Schmaltz,32,0.3728527403436601
Nick Seeler,30,0.10143850892782211
Nick Suzuki,34,0.4216103669913376
Nico Daws,6,0.0012308061122894287
Nico Hischier,33,0.43496017970822076
Nico Sturm,32,0.0636119726113975
Nicolas Aube-Kubel,21,0.09565583581016177
Nicolas Deslauriers,21,0.1439898716551917
Nicolas Hague,33,0.1829254464669661
Nicolas Roy,33,0.34114745394750073
Nikita Alexandrov,2,0.0009587854146957397
Nikita Artamonov,1,0.001263052225112915
Nikita Chibrikov,3,0.0038712273041407266
Nikita Grebenkin,6,0.0008496915300687154
Nikita Guslistov,1,0.001263052225112915
Nikita Kucherov,33,0.5915565504269167
Nikita Nesterenko,12,0.08451618378361066
Nikita Prishchepov,5,0.0006134271621704102
Nikita Tolopilo,2,0.00045340508222579956
Nikita Zadorov,32,0.21857309248298407
Niko Mikkola,36,0.028203697668181524
Nikolai Kovalenko,27,0.190238274357937
Nikolaj Ehlers,33,0.4561152668161826
Nikolas Matinpalo,22,0.1832909407940778
Nils Aman,16,0.18960808962583542
Nils Hoglander,32,0.3156720525585115
Nils Lundkvist,19,0.21198507594434837
Nino Niederreiter,36,0.5301407952275541
Noah Cates,32,0.47762282099574804
Noah Dobson,28,0.3637288651828255
Noah Gregor,28,0.3158511407673359
Noah Hanifin,36,0.4497873110489713
Noah Juulsen,20,0.000254734605550766
Noah Ostlund,3,0.0014059096574783325
Noah Philp,10,0.20052234828472137
Noel Acciari,33,0.16955293760155188
Noel Fransen,1,0.001263052225112915
Noel Gunler,1,0.001263052225112915
Nolan Allan,24,0.1703544119372964
Nolan Foote,9,0.11141334639655219
Olen Zellweger,32,0.2512905583716929
Oliver Bjorkstrand,34,0.2864951379597187
Oliver Ekman-Larsson,36,0.2517672899282641
Oliver Kapanen,11,0.18288687413389032
Oliver Kylington,26,0.19605385798674363
Oliver Moore,4,0.5114362984895706
Oliver Wahlstrom,22,0.22842369905926965
Olivier Rodrigue,7,0.0008980993713651385
Olle Lycksell,12,0.3365907284120719
Olli Määttä,32,0.15967559604905546
Ondrej Becher,2,0.0009875372052192688
Ondrej Palat,34,0.2366753281915889
Oscar Dansk,1,0.0007616877555847168
Oskar Back,21,0.23967816999980382
Oskar Bäck,15,0.1341916710138321
Oskar Sundqvist,32,0.15804612077772617
Oskar Vuollet,1,0.001263052225112915
Owen Beck,5,0.20060749650001525
Owen Mehlenbacher,2,0.0009875372052192688
Owen Pickering,12,0.2506328746676445
Owen Power,32,0.31630863156169653
Owen Sillinger,2,0.0013931989669799805
Owen Tippett,32,0.3567251176573336
Ozzy Wiesblatt,2,0.5004024654626846
Parker Ford,3,0.6686202784379324
Parker Kelly,34,0.08930923526777941
Parker Wotherspoon,32,0.21993724908679724
Pat Maroon,32,0.19045135751366615
Patrick Brown,9,0.22397736377186245
Patrick Giles,9,0.11209205786387126
Patrick Kane,31,0.5321176782731087
Patrik Koch,2,0.0007678940892219543
Patrik Laine,25,0.3436319872736931
Paul Cotter,34,0.14508562491220586
Pavel Buchnevich,34,0.5992987977669519
Pavel Dorofeyev,36,0.3658151218874587
Pavel Mintyukov,32,0.12946214713156223
Pavel Zacha,32,0.41086862049996853
Petr Mrazek,30,0.034030588964621224
Peyton Krebs,32,0.35685063200071454
Pheonix Copley,3,0.0009588897228240967
Phil Di Giuseppe,9,0.22686396208074358
Philip Broberg,32,0.2194597809575498
Philip Kemp,3,0.0013193190097808838
Philip Tomasino,31,0.2604545902821325
Philipp Grubauer,28,0.0006777170513357435
Philipp Kurashev,32,0.31676271627657115
Philippe Myers,35,0.144271200469562
Phillip Danault,34,0.6504307742066243
Pierre Engvall,28,0.2519961010132517
Pierre-Luc Dubois,35,0.4658017641731671
Pierre-Olivier Joseph,25,0.12107012033462525
Pius Suter,32,0.5556043724063784
Pontus Holmberg,36,0.19685831872953308
Pyotr Kochetkov,35,0.08640740471226828
Quinn Hughes,32,0.3650522481184453
Quinton Byfield,34,0.6474229671499309
Radek Faksa,34,0.2367015020812259
Radko Gudas,32,0.19111055927351117
Rafael Harvey-Pinard,2,0.000674225389957428
Raphael Lavoie,8,0.0005951244384050369
Rasmus Andersson,32,0.27316115656867623
Rasmus Asplund,4,0.0007920674979686737
Rasmus Dahlin,30,0.5771221285065015
Rasmus Kupari,36,0.2231974887351195
Rasmus Ristolainen,32,0.19093871396034956
Rasmus Sandin,35,0.14764539024659565
Redmond Savage,2,0.0009875372052192688
Reese Johnson,5,0.00065707266330719
Reilly Smith,35,0.48732741943427493
Rickard Rakell,33,0.4138000018217347
Ridly Greig,34,0.3879836979596054
Riley Duran,1,0.0006684809923171997
Riley Stillman,13,0.0004662023140833928
Riley Tufte,6,0.0008360619346300761
Robby Fabbri,18,0.3955114376213815
Robert Bortuzzo,18,0.11229119615422355
Robert Hagg,4,0.0006641410291194916
Robert Thomas,30,0.5165522046387195
Rocco Grimaldi,1,0.001263052225112915
Rodrigo Abols,10,0.20111706852912903
Roman Josi,23,0.2304243918346322
Roman Shokhrin,1,0.001263052225112915
Ronan Seeley,2,0.0009875372052192688
Roni Hirvonen,3,0.0010666499535242717
Roope Hintz,35,0.47791883179119654
Rory Kerins,3,0.018053765098253887
Ross Colton,28,0.12386739999055862
Ross Johnston,32,0.09470514860004187
Rutger McGroarty,6,0.01394737015167872
Ryan Donato,33,0.7286067977547646
Ryan Graves,33,0.12264846220160976
Ryan Greene,2,0.0011240839958190918
Ryan Hartman,34,0.4170900657773018
Ryan Johnson,3,0.0009746601184209188
Ryan Leonard,8,0.25054221600294113
Ryan Lindgren,30,0.16811141942938168
Ryan Lomberg,32,0.2833606800995767
Ryan McDonagh,33,0.4562207327196092
Ryan McLeod,31,0.4719625922941392
Ryan Nugent-Hopkins,36,0.5346274371776316
Ryan O'Reilly,32,0.6057522469200194
Ryan Poehling,28,0.5279432652252061
Ryan Pulock,29,0.21217580191020308
Ryan Reaves,28,0.10786449962428638
Ryan Shea,33,0.12267988604126555
Ryan Strome,32,0.3457187255844474
Ryan Suter,34,0.17779548334724762
Ryan Suzuki,2,0.0019648373126983643
Ryan Winterton,6,0.1676786740620931
Ryker Evans,31,0.1012235699642089
Sam Bennett,36,0.5214661111434301
Sam Carrick,31,0.06600144697773841
Sam Colangelo,17,0.29684485319782705
Sam Gagner,2,1.504746176302433
Sam Lafferty,29,0.24301838515133695
Sam Malinski,34,0.20917286285582712
Sam Montembeault,34,0.030422987306819242
Sam Poulin,4,0.2501978538930416
Sam Reinhart,36,0.4865505173802376
Sam Rinzel,4,0.5016158409416676
Sam Stange,2,0.0009875372052192688
Sam Steel,35,0.303962790114539
Samuel Ersson,29,0.0007798825872355494
Samuel Girard,34,0.26831796852981343
Samuel Helenius,23,0.3487769611503767
Samuel Honzek,3,0.0010575751463572185
Samuel Laberge,2,0.001150086522102356
Santeri Hatakka,2,0.001150086522102356
Scott Laughton,36,0.22995682598816025
Scott Mayfield,31,0.25890756518610064
Scott Morrow,12,0.0872990054388841
Scott Perunovich,32,0.25242181308567524
Scott Wedgewood,33,0.03159049063017874
Seamus Casey,11,0.09212721477855336
Sean Couturier,32,0.5037736492231488
Sean Durzi,13,0.38539338455750394
Sean Kuraly,32,0.135958272498101
Sean Monahan,22,0.6366265531290661
Sean Walker,36,0.16925841321547827
Sebastian Aho,39,0.43654554738448215
Sebastian Cossa,3,0.000873371958732605
Semyon Varlamov,12,0.0008849066992600759
Sergei Bobrovsky,36,0.02942193837629424
Seth Jarvis,34,0.4860147080000709
Seth Jones,29,0.3230476605481115
Shai Buium,2,0.0009875372052192688
Shakir Mukhamadullin,18,0.11541539596186744
Shane Bowers,3,0.001086801290512085
Shane Pinto,34,0.5102801805033403
Shane Wright,31,0.49133241873595024
Shayne Gostisbehere,34,0.584221775917446
Shea Theodore,34,0.219365330741686
Sheldon Dries,3,0.0014549146095911663
Sidney Crosby,33,0.5086127799568754
Simon Benoit,36,0.2513217421041595
Simon Edvinsson,32,0.25241277599707246
Simon Forsmark,1,0.001263052225112915
Simon Holmstrom,30,0.3473189142843088
Simon Lundmark,1,0.9885400533676147
Simon Nemec,19,0.26415316525258514
Skyler Brind'amour,2,0.5009069368243217
Sonny Milano,6,0.0008478214343388876
Spencer Knight,32,0.06332709221169353
Spencer Martin,7,0.0012227935450417654
Spencer Stastney,12,0.2509819579621156
Stanislav Yarovoi,1,0.001263052225112915
Stefan Noesen,34,0.3332001601948458
Stephen Halliday,2,0.0006791800260543823
Steven Lorentz,36,0.13959045915140045
Steven Santini,2,0.001383081078529358
Steven Stamkos,32,0.5280047967098653
Stuart Skinner,36,0.001145200596915351
T.J. Brodie,22,0.13759800859472968
T.J. Tynan,5,0.20062516927719115
TJ Brodie,11,0.0914624726230448
Tage Thompson,30,0.2927729229132334
Tanner Jeannot,34,0.2975783251664218
Tanner Laczynski,7,0.0007477168525968279
Tanner Pearson,35,0.1178276036466871
Taylor Hall,36,0.47646988679965335
Taylor Raddysh,35,0.08813121616840362
Teddy Blueger,32,0.28270875103771687
Teuvo Teravainen,32,0.3789385943673551
Thatcher Demko,17,0.00034841369180118334
Thomas Bordeleau,2,0.0014829561114311218
Thomas Chabot,34,0.4419083371758461
Thomas Harley,35,0.6231695749929973
Tim Gettinger,2,0.0009875372052192688
Tim Stützle,34,0.613648221554125
Timo Meier,34,0.3577912658014718
Timothy Liljegren,32,0.3152363016270101
Timur Kol,1,0.001263052225112915
Timur Mukhanov,1,0.001263052225112915
Tobias Bjornfot,7,0.0009743315832955497
Tom Wilson,35,0.28440827280282976
Tomas Hertl,36,0.3492363045612971
Tomas Tatar,34,0.15142914959613016
Tommy Novak,31,0.03866674390531356
Tomás Nosek,31,0.2599759510447902
Tony DeAngelo,14,0.43239198518650873
Topi Niemela,3,0.0009982983271280925
Topias Vilen,3,0.0007791370153427124
Tory Dello,2,0.0009875372052192688
Travis Boyd,5,0.0011616557836532592
Travis Dermott,23,0.044347286872241806
Travis Hamonic,30,0.23466098258892695
Travis Konecny,32,0.38836316484957933
Travis Mitchell,1,0.0005666613578796387
Travis Sanheim,32,0.0934022048022598
Trent Frederic,31,0.19979278839403583
Trent Miner,4,0.0008339583873748779
Trevor Lewis,29,0.24549346134580416
Trevor Moore,34,0.4743718009661226
Trevor Zegras,23,0.3957145304783531
Trevor van Riemsdyk,35,0.03445792134319033
Tristan Jarry,24,0.04290290859838327
Tristan Lennox,1,0.0013904422521591187
Tristan Luneau,5,0.2007550597190857
Troy Stecher,36,0.19624562851256794
Troy Terry,32,0.5178705991711468
Ty Dellandrea,30,0.27061986873547234
Ty Emberson,36,0.22404105878538555
Ty Mueller,1,0.00042960047721862793
Ty Smith,12,0.34023029046754044
Tye Felhaber,3,0.0005387763182322184
Tye Kartye,30,0.30085826516151426
Tyler Bertuzzi,32,0.49041304737329483
Tyler Boucher,2,1.0130415111780167
Tyler Johnson,8,0.2511492446064949
Tyler Kleven,34,0.29563145470969815
Tyler Motte,32,0.25138675002381206
Tyler Myers,32,0.09521811036393046
Tyler Seguin,14,0.16775792304958617
Tyler Toffoli,32,0.42490460188128054
Tyler Tucker,22,0.27481129562312906
Tyson Barrie,20,0.10070673599839211
Tyson Foerster,32,0.5397704038769007
Tyson Jost,27,0.22434134836550113
Tyson Kozak,13,0.23398263064714578
Ukko-Pekka Luukkonen,32,0.03201574785634875
Urho Vaakanainen,29,0.4171926523077077
Uvis Balinskis,36,0.14078479508558908
Valeri Nichushkin,25,0.44615406930446627
Valtteri Puustinen,11,0.18368174135684967
Vasily Podkolzin,36,0.19457348808646202
Vasily Ponomarev,4,0.0011917762458324432
Victor Hedman,33,0.4463984158002969
Victor Mancini,20,0.10096236765384674
Victor Olofsson,30,0.2354327658812205
Viktor Arvidsson,32,0.3183658979833126
Ville Heinola,28,0.0362774341234139
Ville Husso,14,0.00045143600021089824
Ville Koivunen,4,0.7528130151331425
Vince Dunn,25,0.4825434106588364
Vincent Desharnais,32,0.09484543977305293
Vincent Trocheck,31,0.6617976222788134
Vinni Lettieri,12,0.16772213702400526
Vinnie Hinostroza,19,0.000947204075361553
Vitek Vanecek,29,0.03510630284917766
Vladimir Grudinin,1,0.001263052225112915
Vladimir Tarasenko,32,0.40647245361469686
Vladislav Gavrikov,34,0.3538365999565405
Vladislav Kolyachonok,32,0.22015779605135322
Vladislav Namestnikov,36,0.27890024499760735
Walker Duehr,13,0.15515772654460028
Warren Foegele,34,0.4394991884336752
Will Borgen,32,0.18864919058978558
Will Cuylle,31,0.49007742443392355
William Carrier,36,0.2231159901453389
William Eklund,32,0.44438018510118127
William Karlsson,25,0.5896732091903687
William Lagesson,20,0.05079709887504578
William Nylander,36,0.6144164711650875
William Smith,32,0.4627130222506821
William Villeneuve,3,0.0010666499535242717
William Wallinder,2,0.002026684582233429
Wyatt Johnston,35,0.43078517871243616
Wyatt Kaiser,26,0.19363909902480933
Yakov Trenin,33,0.21453394131226974
Yaniv Perets,2,0.0010178163647651672
Yanni Gourde,26,0.46333918548547304
Yaroslav Askarov,10,0.0007351964712142944
Yegor Chinakhov,20,0.153107201308012
Yegor Sharangovich,29,0.4185291040560295
Zac Jones,30,0.23407338708639144
Zach Aston-Reese,22,0.13882410052147778
Zach Benson,31,0.2610288382537903
Zach Bogosian,34,0.1187887042760849
Zach Hyman,36,0.43456294470363194
Zach Werenski,32,0.5713419476523995
Zach Whitecloud,36,0.1954302013748222
Zachary Aston-Reese,11,0.09240314635363492
Zachary Bolduc,34,0.41696081902174387
Zachary L'Heureux,25,0.0814517641067505
Zack MacEwen,11,0.27824934639713983
Zack Ostapchuk,23,0.2186615991851558
Zakary Lavoie,1,0.001263052225112915
Zayne Parekh,2,0.5003534555435181
Zeev Buium,3,0.001186087727546692
Zemgus Girgensons,33,0.09170156988230618
