name,n_test_rf,mae_rf,n_test_dss,mae_dss,delta_rf_minus_dss,winner
Dylan Samberg,29,0.24950808107496317,29,0.13928734742361923,0.11022073365134394,DSS
Dylan Strome,35,0.48119746493871957,35,0.4040283963084221,0.07716906863029749,DSS
Dysin Mayo,3,0.08116314847758506,3,0.0008666266997655233,0.08029652177781954,DSS
Eeli Tolvanen,31,0.32050674472639806,31,0.35347254886742563,-0.032965804141027566,RF
Eemil Viro,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Eetu Luostarinen,36,0.2812345584511633,36,0.2242966043866343,0.056937954064529006,DSS
Egor Zamula,31,0.22071069056248616,31,0.1630329071514068,0.05767778341107935,DSS
Elias Lindholm,32,0.5768527016574939,32,0.6579153975471854,-0.0810626958896915,RF
Elias Nils Pettersson,14,0.28488471727893805,14,0.2152367468391146,0.06964797043982346,DSS
Elias Pettersson,31,0.26142434722325425,31,0.2680576462899485,-0.006633299066694243,RF
Elias Salomonsson,5,0.0823822736116496,5,0.0006669014692306519,0.08171537214241895,DSS
Elmer Soderblom,15,0.1944745433243945,15,0.06806901494661967,0.12640552837777486,DSS
Elvis Merzlikins,32,0.12448797525149034,32,0.032821803353726864,0.09166617189776348,DSS
Emil Andrae,20,0.37486182513680444,20,0.31287037432193754,0.0619914508148669,DSS
Emil Bemstrom,9,0.1930009779741536,9,0.111753116051356,0.0812478619227976,DSS
Emil Heineman,32,0.19216638219677196,32,0.06455948064103723,0.12760690155573473,DSS
Emil Lilleberg,33,0.22587806374527294,33,0.12242813950235193,0.10344992424292102,DSS
Eric Comrie,35,0.08429804167946527,35,0.0010758612837110247,0.08322218039575424,DSS
Eric Robinson,36,0.40255689912226944,36,0.32521342610319454,0.0773434730190749,DSS
Erik Brannstrom,16,0.3055166777427777,16,0.18967949133366346,0.11583718640911422,DSS
Erik Cernak,33,0.17407762605615748,33,0.0914793714429393,0.08259825461321818,DSS
Erik Gudbranson,8,0.2352031933360996,8,0.1261164676398039,0.10908672569629571,DSS
Erik Gustafsson,32,0.12549215992220875,32,0.0017155800014734268,0.12377657992073532,DSS
Erik Haula,31,0.26725727242803204,31,0.2025333368970502,0.06472393553098185,DSS
Erik Johnson,34,0.23557785206325116,34,0.1780354406903772,0.05754241137287397,DSS
Erik Karlsson,33,0.4037832876145542,33,0.36934100497852673,0.034442282636027444,DSS
Erik Portillo,2,0.0872587741479077,2,0.0015257969498634338,0.08573297719804426,DSS
Esa Lindell,35,0.2127121206389196,35,0.11405281914131982,0.09865930149759977,DSS
Ethan Bear,4,0.08116314847758505,4,0.0006257817149162292,0.08053736676266882,DSS
Ethan Cardwell,5,0.17131529057918876,5,0.0011950939893722533,0.1701201965898165,DSS
Ethan Del Mastro,13,0.1803347114567359,13,0.15928319841623306,0.021051513040502845,DSS
Ethen Frank,20,0.2532224370727185,20,0.2041836254298687,0.04903881164284982,DSS
Evan Bouchard,36,0.5980753181704682,36,0.5612356259177128,0.03683969225275541,DSS
Evan Rodrigues,36,0.29684024614915316,36,0.20337624640928376,0.09346399973986941,DSS
Evander Kane,4,0.5366285687969845,4,0.5118564181029797,0.024772150694004846,DSS
Evgeni Malkin,31,0.493727252513651,31,0.5860441033878634,-0.09231685087421238,RF
Evgenii Dadonov,35,0.41964501687649713,35,0.2953121930360794,0.12433282384041772,DSS
Fabian Lysell,7,0.2660044505923442,7,0.2857703907149179,-0.01976594012257371,RF
Fabian Zetterlund,36,0.2809528858390494,36,0.25097652276357013,0.029976363075479295,DSS
Fedor Svechkov,21,0.31086627869323147,21,0.2596323036012195,0.05123397509201194,DSS
Felix Unger-Sorum,1,3.0,1,3.028254270553589,-0.028254270553588867,RF
Filip Chytil,30,0.11901321964955162,30,0.06895812302827835,0.050055096621273276,DSS
Filip Forsberg,32,0.5103498481816071,32,0.468867723364383,0.04148212481722413,DSS
Filip Gustavsson,33,0.14498754260855848,33,0.06169266005357107,0.0832948825549874,DSS
Filip Hronek,25,0.46109948156628117,25,0.5236250746250153,-0.06252559305873412,RF
Filip Kral,2,0.08725877414790771,2,0.0008496791124343872,0.08640909503547332,DSS
Fisher Scott,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Frank Nazar,22,0.5430185176253122,22,0.5474952452562072,-0.004476727630895017,RF
Frank Vatrano,32,0.5019851904744861,32,0.5970230733510107,-0.0950378828765246,RF
Fraser Minten,11,0.2194262481619168,11,0.09374235705895857,0.12568389110295825,DSS
Frederick Gaudreau,34,0.29627574775843657,34,0.268562636392958,0.02771311136547855,DSS
Frederik Andersen,35,0.1107564390538394,35,0.029610425233840942,0.08114601381999846,DSS
Fyodor Avramov,1,0.08116314847758503,1,0.001263052225112915,0.07990009625247212,DSS
Gabriel Landeskog,3,0.16493393928824535,3,0.02727847049633662,0.13765546879190874,DSS
Gabriel Perreault,4,0.08421096131274639,4,0.0010176599025726318,0.08319330141017375,DSS
Gabriel Seger,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Gabriel Vilardi,36,0.30214967522549413,36,0.34720270045929486,-0.045053025233800725,RF
Gage Goncalves,26,0.4660910370968948,26,0.4296774508861395,0.0364135862107553,DSS
Garnet Hathaway,32,0.2002050372962311,32,0.11664111586287618,0.08356392143335492,DSS
Georgi Merkulov,3,0.13745206928568066,3,0.001532241702079773,0.13591982758360088,DSS
Georgi Romanov,8,0.08268705489516574,8,0.0006050970405340195,0.08208195785463172,DSS
Givani Smith,16,0.08344900810395606,16,0.0003487439826130867,0.08310026412134297,DSS
Gleb Trikozov,1,0.0011842949923079882,1,0.0016327500343322754,-0.0004484550420242872,RF
Grant Hutton,9,0.31350416632410866,9,0.229057553741667,0.08444661258244165,DSS
Guillaume Brisebois,5,0.08603964901384319,5,0.0013938039541244508,0.08464584505971874,DSS
Gustav Forsling,36,0.24304458191932252,36,0.224226297189792,0.01881828472953051,DSS
Gustav Nyquist,34,0.24184281191066126,34,0.15004591380848603,0.09179689810217523,DSS
Gustav Olofsson,6,0.08522689892446683,6,0.0012720823287963867,0.08395481659567045,DSS
Hampus Lindholm,8,0.3260377015862268,8,0.2507788762450218,0.07525882534120498,DSS
Hayden Hodgson,5,0.08482052387977863,5,0.0010189026594161986,0.08380162122036243,DSS
Haydn Fleury,32,0.27136827579917233,32,0.25123600428923965,0.020132271509932687,DSS
Helge Grans,3,0.13745206928568068,3,0.00202841063340505,0.13542365865227562,DSS
Hendrix Lapierre,14,0.3046153140575357,14,0.2153820746711322,0.08923323938640351,DSS
Henri Jokiharju,31,0.2879807730084912,31,0.260000943176208,0.0279798298322832,DSS
Henry Thrun,31,0.29067127209106863,31,0.22839038025948308,0.062280891831585555,DSS
Hudson Fasching,25,0.24428048198713803,25,0.16135927498340608,0.08292120700373196,DSS
Hunter Haight,2,0.08116314847758505,2,0.0006791800260543823,0.08048396845153066,DSS
Hunter Johannes,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Hunter Shepard,4,0.08421096131274639,4,0.0011798366904258728,0.08303112462232051,DSS
Ian Cole,32,0.21636415414951216,32,0.15734223928302526,0.05902191486648689,DSS
Ian Mitchell,9,0.19508063458503427,9,0.11187047925260332,0.08321015533243095,DSS
Ian Moore,2,0.4600105732573614,2,0.5008713379502296,-0.04086076469286826,RF
Igor Shesterkin,30,0.08400777379040231,30,0.0006741727391878764,0.08333360105121443,DSS
Ilya Lyubushkin,35,0.31369423411590874,35,0.23361915988581522,0.08007507423009352,DSS
Ilya Mikheyev,32,0.3502212401699666,32,0.37543897703289986,-0.02521773686293327,RF
Ilya Samsonov,35,0.11237198440160197,35,0.029532455120767867,0.0828395292808341,DSS
Ilya Solovyov,3,0.12092260377653034,3,0.0012485186258951824,0.11967408515063516,DSS
Ilya Sorokin,31,0.18684339881869855,31,0.0981198198372318,0.08872357898146675,DSS
Isaac Poulter,4,0.08421096131274639,4,0.0009105615317821503,0.08330039978096423,DSS
Isaak Phillips,8,0.08421096131274641,8,0.0008248556405305862,0.08338610567221583,DSS
Isac Lundestrom,32,0.21924539859615036,32,0.15880256658419967,0.06044283201195069,DSS
Isaiah George,14,0.2736881994786998,14,0.2154765065227236,0.058211692955976224,DSS
Isak Rosen,6,0.24159942549842342,6,0.1671824430425962,0.07441698245582723,DSS
Ivan Barbashev,34,0.29924521215788247,34,0.32286752628929477,-0.023622314131412303,RF
Ivan Demidov,4,0.6178626282805628,4,0.5097177773714066,0.10814485090915626,DSS
Ivan Fedotov,32,0.08382998470835122,32,0.0010061231441795826,0.08282386156417164,DSS
Ivan Ivan,16,0.18847417970646893,16,0.06405137665569782,0.12442280305077111,DSS
Ivan Miroshnichenko,9,0.22799842927114364,9,0.11290097898907131,0.11509745028207233,DSS
Ivan Provorov,32,0.34704334011604443,32,0.3718966911546886,-0.024853351038644167,RF
J.J. Moser,13,0.21967875550159496,13,0.15446622669696808,0.06521252880462688,DSS
J.T. Compher,32,0.30374443600001244,32,0.33417770685628057,-0.030433270856268124,RF
J.T. Miller,29,0.6023909447465196,29,0.440788463528814,0.16160248121770554,DSS
JJ Peterka,32,0.50759472820603,32,0.42263177782297134,0.08496295038305868,DSS
Jaccob Slavin,36,0.3289784047870493,36,0.2552146508047978,0.07376375398225149,DSS
Jack Ahcan,2,0.08116314847758506,2,0.0006719231605529785,0.08049122531703208,DSS
Jack Drury,34,0.26554741739135934,34,0.14840353455613642,0.11714388283522292,DSS
Jack Eichel,36,0.4600598191264544,36,0.39390040271812016,0.06615941640833423,DSS
Jack Finley,1,0.08116314847758506,1,0.0013904422521591187,0.07977270622542594,DSS
Jack Hughes,24,0.5703067871435055,24,0.5229399936894575,0.04736679345404793,DSS
Jack Johnson,32,0.24206747870328604,32,0.15831843111664057,0.08374904758664548,DSS
Jack McBain,32,0.29403940441889564,32,0.3107927148230374,-0.01675331040414174,RF
Jack Phelan,2,0.08116314847758505,2,0.0009875372052192688,0.08017561127236578,DSS
Jack Quinn,32,0.5197441115400644,32,0.47285704337991774,0.04688706816014665,DSS
Jack Roslovic,36,0.4365212634780133,36,0.4261470412214597,0.0103742222565536,DSS
Jack St. Ivany,12,0.1665654270175921,12,0.08425646026929219,0.08230896674829992,DSS
Jack Thompson,20,0.3909597972970088,20,0.3051109999418259,0.08584879735518292,DSS
Jack Williams,5,0.08360139874571412,5,0.0007994979619979859,0.08280190078371613,DSS
Jackson Blake,36,0.4229139405176217,36,0.42282891066537964,8.502985224206894e-05,DSS
Jackson LaCombe,32,0.3006916368959929,32,0.41141305305063725,-0.11072141615464437,RF
Jacob Bernard-Docker,26,0.33578239675304256,26,0.30876752046438366,0.027014876288658896,DSS
Jacob Bryson,32,0.2597018278649084,32,0.21994093246757984,0.03976089539732858,DSS
Jacob Gaucher,2,0.08725877414790773,2,0.0014339536428451538,0.08582482050506257,DSS
Jacob Markstrom,31,0.08450591094195556,31,0.0008034614786025017,0.08370244946335306,DSS
Jacob Middleton,30,0.3052119414427222,30,0.20358725289503735,0.10162468854768483,DSS
Jacob Moverare,26,0.24624586109441718,26,0.2322127245939695,0.014033136500447685,DSS
Jacob Quillan,4,0.08116314847758506,4,0.0008331127464771271,0.08033003573110793,DSS
Jacob Trouba,32,0.31917522278553334,32,0.2608332163654268,0.05834200642010656,DSS
Jaden Schwartz,31,0.4573675624905274,31,0.4388019706933729,0.0185655917971545,DSS
Jake Allen,33,0.08467275113625566,33,0.0009047808972272006,0.08376797023902846,DSS
Jake Bean,32,0.27410434354795626,32,0.2512008296325803,0.022903513915375984,DSS
Jake Christiansen,32,0.26752231487086114,32,0.23242195276543498,0.035100362105426164,DSS
Jake DeBrusk,32,0.4557409759669083,32,0.44699661200866103,0.008744363958247292,DSS
Jake Evans,34,0.30493042967116757,34,0.325842676574693,-0.020912246903525444,RF
Jake Guentzel,33,0.5002327982303454,33,0.5387472088138262,-0.03851441058348082,RF
Jake Leschyshyn,2,0.08116314847758506,2,0.0009649917483329773,0.08019815672925208,DSS
Jake Livingstone,2,0.08725877414790773,2,0.00045340508222579956,0.08680536906568193,DSS
Jake Lucchini,2,0.08725877414790767,2,0.0010354295372962952,0.08622334461061137,DSS
Jake McCabe,34,0.30598717539095144,34,0.21838068392346888,0.08760649146748256,DSS
Jake Neighbours,34,0.49617209910395227,34,0.5100052847581751,-0.013833185654222813,RF
Jake Oettinger,35,0.11145308198759056,35,0.029394068036760604,0.08205901395082996,DSS
Jake Sanderson,34,0.5266229167568932,34,0.44342060430961494,0.08320231244727827,DSS
Jake Walman,36,0.3412842157693176,36,0.3629774997631709,-0.021693283993853285,RF
Jakob Chychrun,34,0.4264145747172949,34,0.3593023739316884,0.06711220078560648,DSS
Jakob Pelletier,21,0.27498385929386276,21,0.2884278077454794,-0.013443948451616616,RF
Jakub Dobes,20,0.08421096131274637,20,0.0002583600580692291,0.08395260125467714,DSS
Jakub Lauko,23,0.2035063048815805,23,0.13151745627755704,0.07198884860402346,DSS
Jakub Rychlovsky,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Jakub Skarek,6,0.08319502370102594,6,0.0010089948773384094,0.08218602882368753,DSS
Jakub Vrana,32,0.22208740231296611,32,0.1262079724110663,0.09587942990189982,DSS
Jalen Chatfield,36,0.31422902467952274,36,0.25512153034408885,0.059107494335433886,DSS
James Hamblin,3,0.08725877414790773,3,0.0013193190097808838,0.08593945513812684,DSS
James Malatesta,2,0.20580097267584613,2,0.004423752427101135,0.201377220248745,DSS
James Reimer,31,0.08391601168353723,31,0.0007698978147199077,0.08314611386881732,DSS
James van Riemsdyk,32,0.3986073476253422,32,0.41159913688898087,-0.012991789263638642,RF
Jamie Benn,35,0.3398055351013992,35,0.4399492348943438,-0.10014369979294457,RF
Jamie Drysdale,28,0.2111725867405904,28,0.15514204118932998,0.05603054555126041,DSS
Jamie Oleksiak,31,0.3459681247858371,31,0.2913613021373749,0.05460682264846223,DSS
Jan Jenik,3,0.08319502370102595,3,0.000957349936167399,0.08223767376485855,DSS
Jan Rutta,22,0.2554493575601222,22,0.18314517695795407,0.07230418060216814,DSS
Jani Hakanpaa,3,0.08319502370102594,3,0.0008373757203420004,0.08235764798068394,DSS
Jani Nyman,5,0.34491516281633317,5,0.4174921676516533,-0.07257700483532015,RF
Janis Moser,10,0.542232030015754,10,0.4121317960321903,0.13010023398356374,DSS
Jansen Harkins,27,0.27724443454329867,27,0.22360535517886834,0.053639079364430325,DSS
Jared McCann,31,0.4034736762967571,31,0.47955660329711053,-0.0760829270003534,RF
Jared Spurgeon,31,0.286669820291198,31,0.2896102282308763,-0.0029404079396783134,RF
Jaret Anderson-Dolan,10,0.24371160164181696,10,0.2010630875825882,0.04264851405922876,DSS
Jason Dickinson,29,0.15569442108014692,29,0.0015491360220415838,0.15414528505810532,DSS
Jason Robertson,35,0.36437879543743373,35,0.48541687726974486,-0.12103808183231113,RF
Jason Zucker,32,0.5000826925217076,32,0.5783073925413191,-0.07822470001961157,RF
Jaxson Stauber,12,0.0842109613127464,12,0.0006063456336657206,0.08360461567908067,DSS
Jaycob Megna,8,0.08421096131274637,8,0.0008211173117160797,0.08338984400103029,DSS
Jayden Perron,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Jayden Struble,33,0.227175631977801,33,0.12244364528944998,0.10473198668835101,DSS
Jean-Gabriel Pageau,31,0.42530664093243253,31,0.4883772548167936,-0.06307061388436108,RF
Jeff Malott,7,0.22675768409140223,7,0.14378464009080613,0.0829730440005961,DSS
Jeff Petry,22,0.33461485859873785,22,0.3198680809952996,0.014746777603438233,DSS
Jeff Skinner,36,0.22883795023185488,36,0.17009804315037197,0.05873990708148291,DSS
Jeffrey Viel,4,0.08421096131274637,4,0.0010924413800239563,0.08311851993272242,DSS
Jere Innala,8,0.08116314847758506,8,0.00038941018283367157,0.08077373829475139,DSS
Jeremy Lauzon,14,0.2273459553061107,14,0.14452983332531794,0.08281612198079277,DSS
Jeremy Swayman,31,0.08352274551125835,31,0.0008087735022267987,0.08271397200903155,DSS
Jesper Boqvist,36,0.15299997524381748,36,0.02865819798575507,0.1243417772580624,DSS
Jesper Bratt,34,0.4408186731973537,34,0.41702214102534685,0.023796532172006835,DSS
Jesper Fast,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Jesper Wallstedt,5,0.08482052387977865,5,0.0008897393941879273,0.08393078448559071,DSS
Jesperi Kotkaniemi,36,0.3145639741320437,36,0.2804979777170552,0.034065996414988475,DSS
Jesse Kiiskinen,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Jesse Puljujärvi,24,0.18049623555244812,24,0.09167439583688974,0.08882183971555838,DSS
Jet Greaves,7,0.08377555947915191,7,0.0008191636630467006,0.08295639581610521,DSS
Jett Luchanko,4,0.08421096131274639,4,0.0010152682662010193,0.08319569304654537,DSS
Jimmy Schuldt,6,0.24268703519130352,6,0.16918775935967764,0.07349927583162588,DSS
Jimmy Snuggerud,6,0.3623713594656319,6,0.4600692664583524,-0.09769790699272046,RF
Jimmy Vesey,28,0.2873095470101414,28,0.25175466760993004,0.03555487940021135,DSS
Jiri Kulich,28,0.24376227418085977,28,0.21501983063561575,0.028742443545244023,DSS
Joakim Ryan,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Joe Snively,2,0.4600105732573614,2,0.4999046251177788,-0.03989405186041739,RF
Joe Veleno,33,0.26519987936619,33,0.21413326760133108,0.05106661176485891,DSS
Joel Armia,34,0.2687495661262359,34,0.20897558243835673,0.05977398368787917,DSS
Joel Blomqvist,14,0.08551716681352979,14,0.0006697007587977818,0.08484746605473201,DSS
Joel Edmundson,34,0.21513433296857992,34,0.08721017223947189,0.12792416072910803,DSS
Joel Eriksson Ek,21,0.5243587668405804,21,0.5258260227385021,-0.0014672558979217376,RF
Joel Farabee,33,0.21344211723413672,33,0.15298924301609848,0.060452874218038244,DSS
Joel Hanley,31,0.34354642059960333,31,0.29336350867825167,0.05018291192135166,DSS
Joel Hofer,34,0.11309796021827069,34,0.03044614414958393,0.08265181606868677,DSS
Joel Kiviranta,34,0.16484667403786893,34,0.0606747848146102,0.10417188922325873,DSS
Joey Anderson,16,0.14597681059138068,16,0.06286568846553564,0.08311112212584504,DSS
Joey Daccord,30,0.14952886398194826,30,0.06748390545447668,0.08204495852747158,DSS
John Beecher,32,0.2780951041294613,32,0.25026533333584666,0.02782977079361465,DSS
John Carlson,35,0.4563791632688814,35,0.39255905108792444,0.06382011218095696,DSS
John Gibson,27,0.11954074857595023,27,0.037487211602705496,0.08205353697324475,DSS
John Hayden,14,0.2826488944563321,14,0.21509372017213277,0.06755517428419935,DSS
John Klingberg,14,0.49477817056794265,14,0.4952889478632382,-0.0005107772952955281,RF
John Ludvig,15,0.21873219025290938,15,0.13395005067189533,0.08478213958101405,DSS
John Marino,16,0.2272853310517375,16,0.17864830140024424,0.048637029651493274,DSS
John Tavares,34,0.5412024091272524,34,0.43027711462448626,0.11092529450276611,DSS
John Whipple,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Johnathan Kovacevic,34,0.21071183235218396,34,0.14855186948004892,0.062159962872135044,DSS
Jon Merrill,34,0.22357606436470392,34,0.1778106829699348,0.04576538139476913,DSS
Jonah Gadjovich,36,0.24908053073588876,36,0.22377117640442318,0.025309354331465583,DSS
Jonas Brodin,28,0.22660165592322043,28,0.10089105633752686,0.12571059958569358,DSS
Jonas Johansson,33,0.08467275113625569,33,0.0007866860339135835,0.0838860651023421,DSS
Jonas Rondbjerg,10,0.08482052387977863,10,0.0007889792323112488,0.08403154464746738,DSS
Jonas Siegenthaler,23,0.22450731281485387,23,0.17632272062094315,0.04818459219391072,DSS
Jonatan Berggren,32,0.26270051695831076,32,0.19003531336784363,0.07266520359046713,DSS
Jonathan Drouin,26,0.2927450225858138,26,0.2766928684252959,0.016052154160517917,DSS
Jonathan Huberdeau,32,0.49444254705686264,32,0.5442286543548107,-0.04978610729794808,RF
Jonathan Lekkerimaki,12,0.36535410379359395,12,0.33015688012043637,0.035197223673157585,DSS
Jonathan Marchessault,32,0.4444568386204988,32,0.46997019997797906,-0.02551336135748028,RF
Jonathan Quick,30,0.124678744041318,30,0.03436160236597061,0.09031714167534738,DSS
Jonny Brodzinski,31,0.2779463227455037,31,0.22959613054990768,0.048350192195596,DSS
Joona Koppanen,6,0.2407302401356204,6,0.16947690397500992,0.07125333616061047,DSS
Joonas Korpisalo,32,0.08344900810395606,32,0.0008212807588279247,0.08262772734512813,DSS
Jordan Binnington,34,0.08403167820479573,34,0.0009933442753904005,0.08303833392940534,DSS
Jordan Eberle,18,0.5454006757010167,18,0.6143840468592114,-0.06898337115819475,RF
Jordan Greenway,21,0.19307157913794532,21,0.1443529576063156,0.0487186215316297,DSS
Jordan Harris,32,0.19220408122556756,32,0.1261528478935361,0.06605123333203147,DSS
Jordan Kyrou,34,0.5185411610826058,34,0.523488467449651,-0.004947306367045212,RF
Jordan Martinook,36,0.4041009482735146,36,0.44560017560919124,-0.041499227335676625,RF
Jordan Oesterle,26,0.3899887361350729,26,0.38751387424193895,0.0024748618931339506,DSS
Jordan Spence,34,0.2906051586514615,34,0.23677024902666316,0.053834909624798366,DSS
Jordan Staal,36,0.23915948485223282,36,0.17325152829289436,0.06590795655933845,DSS
Joseph Labate,3,0.13759541344800003,3,0.0018755793571472168,0.1357198340908528,DSS
Joseph Woll,33,0.08430331927744825,33,0.0009038005814407811,0.08339951869600747,DSS
Josh Anderson,34,0.24802869674793993,34,0.17939990671241984,0.06862879003552008,DSS
Josh Brown,10,0.17929660563988073,10,0.1005754292011261,0.07872117643875463,DSS
Josh Doan,20,0.2859175269728967,20,0.25125652104616164,0.034661005926735045,DSS
Josh Dunne,2,0.0872587741479077,2,0.001115560531616211,0.08614321361629149,DSS
Josh Filmon,2,0.0872587741479077,2,0.001150086522102356,0.08610868762580534,DSS
Josh Manson,29,0.2592921570735622,29,0.17472376700105338,0.0845683900725088,DSS
Josh Morrissey,36,0.41885774597304093,36,0.31881000929408604,0.10004773667895489,DSS
Josh Norris,32,0.17884928138800305,32,0.19026700826361775,-0.011417726875614709,RF
Joshua Mahura,30,0.33016674516038125,30,0.3026243547598521,0.027542390400529138,DSS
Joshua Roy,10,0.307485989821224,10,0.20097990036010743,0.10650608946111656,DSS
Josiah Slavin,1,0.0011842949923078772,1,0.0006746649742126465,0.0005096300180952307,DSS
Juha Jääskä,11,0.3728859811383206,11,0.27451385964046826,0.09837212149785235,DSS
Julien Gauthier,3,0.08522689892446683,3,0.0014435599247614543,0.08378333899970537,DSS
Juraj Slafkovsky,34,0.4700941232030342,34,0.5699816267280018,-0.09988750352496761,RF
Justin Barron,32,0.2813106976826036,32,0.2202619593590498,0.061048738323553786,DSS
Justin Brazeau,35,0.19830528920509677,35,0.11510631016322545,0.08319897904187132,DSS
Justin Danforth,27,0.3002821685030951,27,0.22821745000503682,0.07206471849805826,DSS
Justin Dowling,30,0.31519038783309494,30,0.27131338939070704,0.043876998442387904,DSS
Justin Faulk,34,0.33537352069995624,34,0.32985306947546844,0.005520451224487799,DSS
Justin Holl,32,0.2884984813364422,32,0.2208334505558014,0.06766503078064079,DSS
Justin Hryckowian,3,0.331552878945009,3,0.3333292603492737,-0.0017763814042646708,RF
Justin Kirkland,9,0.2972014325727969,9,0.22181707289483812,0.07538435967795878,DSS
Justin Poirier,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Justin Robidas,2,0.27501675700861783,2,0.5012933164834976,-0.2262765594748798,RF
Justus Annunen,32,0.08459193791714156,32,0.0007329308427870274,0.08385900707435454,DSS
Juuse Saros,32,0.11509388595206355,32,0.03218717593699694,0.08290671001506661,DSS
Juuso Parssinen,33,0.2775483329421106,33,0.21497701876091235,0.06257131418119827,DSS
Juuso Valimaki,22,0.2401640204964749,22,0.18288285014304248,0.057281170353432415,DSS
K'Andre Miller,28,0.4627943046606641,28,0.504979905007141,-0.04218560034647684,RF
Kaapo Kahkonen,4,0.08421096131274637,4,0.00109095498919487,0.0831200063235515,DSS
Kaapo Kakko,30,0.4098414305089721,30,0.4084697286287943,0.001371701880177767,DSS
Kaedan Korczak,35,0.256754907731625,35,0.20164097121783664,0.055113936513788375,DSS
Kaiden Guhle,33,0.18546749955506553,33,0.0940307823546005,0.09143671720046503,DSS
Kailer Yamamoto,9,0.15894496613364512,9,0.0023437274826897513,0.15660123865095538,DSS
Karel Vejmelka,31,0.12627697382522957,31,0.03377477151732291,0.09250220230790665,DSS
Karsen Dorwart,3,0.08319502370102595,3,0.001130307714144389,0.08206471598688156,DSS
Kasperi Kapanen,37,0.24640405968714696,37,0.16463213353543668,0.08177192615171028,DSS
Keaton Middleton,24,0.15155737652652865,24,0.0837744368861119,0.06778293964041675,DSS
Keegan Kolesar,36,0.2540371345994552,36,0.2375078834593296,0.0165292511401256,DSS
Kent Johnson,30,0.5241718701067736,30,0.48716552679737407,0.0370063433093995,DSS
Kevin Bahl,30,0.22715240808829243,30,0.16734487166007359,0.059807536428218844,DSS
Kevin Bicker,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Kevin Fiala,34,0.49979641584697476,34,0.47338443117983203,0.02641198466714273,DSS
Kevin Gravel,3,0.12092260377653043,3,0.004915888110796611,0.11600671566573381,DSS
Kevin Hayes,31,0.2323767900718946,31,0.1964321304713526,0.035944659600541995,DSS
Kevin Korchinski,8,0.336983060427505,8,0.25102999433875084,0.08595306608875414,DSS
Kevin Labanc,22,0.1852646217879765,22,0.07911990041082556,0.10614472137715095,DSS
Kevin Lankinen,32,0.11335376025838312,32,0.032237548381090164,0.08111621187729295,DSS
Kevin Mandolese,2,0.08116314847758505,2,0.00048600882291793823,0.08067713965466711,DSS
Kevin Rooney,30,0.304840959089429,30,0.26793853640556337,0.03690242268386562,DSS
Kevin Stenlund,32,0.35088978432631407,32,0.31518907006829977,0.0357007142580143,DSS
Kiefer Sherwood,31,0.4194724457103499,31,0.4470311475376929,-0.02755870182734299,RF
Kieffer Bellows,12,0.24273011361057684,12,0.16749079897999763,0.0752393146305792,DSS
Kienan Draper,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Kirby Dach,23,0.32760711286108,23,0.30585250582384027,0.021754607037239748,DSS
Kirill Kaprizov,20,0.6384951261613038,20,0.7455210193991662,-0.10702589323786238,RF
Kirill Marchenko,32,0.37019450415535404,32,0.28994190879166126,0.08025259536369278,DSS
Klim Kostin,26,0.3050575332768391,26,0.268569253385067,0.03648827989177211,DSS
Kris Letang,33,0.3051476226725987,33,0.3044005235036214,0.0007470991689773054,DSS
Kurtis MacDermid,34,0.0847488106365984,34,0.0008969039601438186,0.08385190667645459,DSS
Kyle Aucoin,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Kyle Burroughs,34,0.18082620124831003,34,0.08983707340324626,0.09098912784506377,DSS
Kyle Capobianco,2,0.08116314847758506,2,0.0008958950638771057,0.08026725341370795,DSS
Kyle Connor,36,0.7616164146947759,36,0.5902667302224371,0.17134968447233878,DSS
Kyle MacLean,31,0.3328475729132657,31,0.2599973928543829,0.07285018005888283,DSS
Kyle Palmieri,31,0.31690653716736333,31,0.3046950596955515,0.012211477471811838,DSS
Landon Slaggert,14,0.31087015838847737,14,0.21571853437594005,0.09515162401253732,DSS
Lane Hutson,34,0.5611973626916659,34,0.5578435354811304,0.003353827210535454,DSS
Larry Keenan,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Lars Eller,36,0.2764545361868228,36,0.26143966242671013,0.01501487376011268,DSS
Lawson Crouse,32,0.30511011752361855,32,0.19056641776114702,0.11454369976247153,DSS
Leevi Merilainen,11,0.08504218299506311,11,0.0006542273543097756,0.08438795564075334,DSS
